game_id,entry_ts,game_ts,side,edge,won,wager_ideal_unc,wager_unc,pnl_unc,bankroll_unc,log_ret_unc,wager_ideal_cap,wager_cap,pnl_cap,bankroll_cap,log_ret_cap,cap_binding,delta_log_ret,cap_pct,game_date,month
ee675eed-ef15-494e-a8f4-e0202373e26c,2025-05-27 13:00:00+00:00,2025-05-28 00:00:00+00:00,NO,0.08173902988433834,0,168.36601714159812,148.2988429545362,-156.0288429545362,2768.8865209709948,-0.054820283459481,248.68939235114863,220.31290348723664,-231.77290348723665,4088.5491952497637,-0.05513977223053147,False,0.0003194887710504732,6.0,2025-05-28,2025-05
a17fdde4-604b-4197-8c9a-97dc9b78c44e,2025-05-29 13:00:00+00:00,2025-05-29 23:00:00+00:00,NO,0.09309141159057621,0,140.08671454962473,103.51999999999998,-110.26999999999998,2658.6165209709948,-0.04063937880160998,206.85261736049722,103.51999999999998,-110.26999999999998,3978.2791952497637,-0.02734082434091996,False,-0.013298554460690018,6.0,2025-05-29,2025-05
1d299098-034f-480d-af99-bcebd640859e,2025-05-30 12:15:00+00:00,2025-05-30 23:30:00+00:00,NO,0.07657644748687742,1,119.75729906228243,102.77965918731141,689.332334561238,3347.9488555322328,0.23054199379115228,179.2014634606944,154.67469922998143,1030.5717238413145,5008.850919091078,0.23035716852553556,False,0.00018482526561672263,6.0,2025-05-30,2025-05
58213aa0-65d0-474d-8f26-5b28ea18b59d,2025-06-01 21:00:00+00:00,2025-06-01 22:00:00+00:00,YES,0.106632924079895,0,343.7345036053127,340.8845036053126,-355.2845036053126,3512.952327425621,-0.09634200114785692,319.4374423191474,316.5874423191474,-329.9674423191474,4993.989929666643,-0.06398171836721547,True,-0.032360282780641444,6.0,2025-06-01,2025-06
c9d9dbf0-f3e6-4f3f-b2a5-e83fe165023d,2025-06-01 05:15:00+00:00,2025-06-01 22:00:00+00:00,NO,0.14538862824440002,1,392.5432996276132,361.55303913069633,654.9956440998646,4002.944499632097,0.17868233883569615,300.5310551454647,276.8049192129279,501.4662785382949,5510.317197629373,0.09541565781222976,True,0.08326668102346639,6.0,2025-06-01,2025-06
9998a61a-229c-44c2-b892-ee5b1ea16c23,2025-06-01 12:15:00+00:00,2025-06-02 00:30:00+00:00,YES,0.0670652312040329,0,163.69414534435268,127.04766860116322,-134.70766860116322,3868.236831030934,-0.03423141121284463,225.33579077230033,175.77982564358362,-186.35982564358363,5323.95737198579,-0.03440529539939763,False,0.00017388418655300136,6.0,2025-06-02,2025-06
272d53ae-a46b-43bc-ac0f-8a846e03a9d1,2025-06-03 12:30:00+00:00,2025-06-04 00:00:00+00:00,NO,0.12299813508987423,0,260.29312345360523,198.24768264099217,-210.33768264099217,3302.614644784629,-0.06174233150342692,299.63939577999855,228.33600853764588,-242.25600853764587,4751.733921128996,-0.049725587904827374,True,-0.012016743598599548,6.0,2025-06-04,2025-06
f8baaf5b-f1fa-4923-9eec-e85ed7a82142,2025-06-05 06:15:00+00:00,2025-06-05 23:30:00+00:00,YES,0.0730656540393829,0,140.29517387280995,119.04300617669423,-126.39300617669423,3176.221638607935,-0.03902214495084021,201.8538062607044,171.8075482234609,-182.4075482234609,4569.326372905535,-0.039143795412929526,False,0.00012165046208931912,6.0,2025-06-05,2025-06
45eb60bf-a1b9-4f49-90cb-62097ff47bbd,2025-06-05 13:00:00+00:00,2025-06-06 02:00:00+00:00,NO,0.1447575712203979,0,333.17545656707034,307.57026582080766,-322.94026582080767,2853.281372787127,-0.10722263555796935,274.1595823743321,252.36186738243967,-264.9918673824397,4304.334505523096,-0.05974325252713706,True,-0.04747938303083229,6.0,2025-06-06,2025-06
772cef5b-3110-4eaf-a68b-6eb3cd04f42a,2025-06-06 12:15:00+00:00,2025-06-06 23:30:00+00:00,YES,0.1407347512245178,1,260.7505481641214,205.6426267442742,916.2654087519059,3769.546781539033,0.2784850862869379,258.26007033138575,203.58527549114476,907.6145955148803,5211.949101037976,0.1913313539650768,True,0.0871537323218611,6.0,2025-06-06,2025-06
8b0ee0bd-54cf-4be2-a8ba-b16813be20b6,2025-06-07 04:30:00+00:00,2025-06-07 19:00:00+00:00,YES,0.1381078326702118,1,309.8832953257906,279.64558936792866,1640.3750064182623,5409.921787957295,0.36127985867952067,312.71694606227857,282.3021369333862,1655.2687759558546,6867.217876993831,0.2758051637650331,True,0.08547469491448756,6.0,2025-06-07,2025-06
639e72ff-50dd-401b-a2a8-dd49fdd02b89,2025-06-07 12:15:00+00:00,2025-06-08 02:00:00+00:00,YES,0.13786698698997496,0,556.6041916097691,539.7373979246246,-565.4373979246246,4844.4843900326705,-0.11039381718066603,412.0330726196298,399.54722193418644,-418.5672219341864,6448.650655059644,-0.06288814909810714,True,-0.04750566808255889,6.0,2025-06-08,2025-06
d181b175-a503-4a37-a3ce-9673570c903d,2025-06-08 12:30:00+00:00,2025-06-08 19:00:00+00:00,NO,0.09808791875839229,0,339.4181366255888,294.30632296302986,-309.55632296302986,4534.928067069641,-0.06603159691906875,386.91903930357864,337.0571353732207,-354.4871353732207,6094.163519686424,-0.056539395053693854,True,-0.009492201865374895,6.0,2025-06-08,2025-06
5e1d090c-1c51-494b-8c1f-1f1ba520ee2a,2025-06-09 12:30:00+00:00,2025-06-10 02:00:00+00:00,NO,0.24757077574729924,1,825.5262202372288,722.3354427075753,1821.0239955337652,6355.952062603406,0.3375824848614282,365.6498111811854,319.94358478353723,806.5820751576672,6900.745594844091,0.12429794988672582,True,0.2132845349747024,6.0,2025-06-10,2025-06
4a60d4ef-8d10-4f25-bab6-346332242fd5,2025-06-10 12:15:00+00:00,2025-06-10 23:30:00+00:00,NO,0.12558921575546267,0,614.0300268628285,578.9425967563812,-606.1025967563812,5749.849465847025,-0.10021803196220987,414.04473569064544,390.3850365083229,-408.6950365083229,6492.050558335768,-0.06105102557673802,True,-0.039167006385471846,6.0,2025-06-10,2025-06
84da0d09-cdf5-46a5-89eb-d489373ed8ed,2025-06-11 13:30:00+00:00,2025-06-12 02:00:00+00:00,NO,0.11724735021591182,1,411.0698865920364,12.39,56.89,5806.739465847026,0.009845545236065482,389.5230335001461,12.39,56.89,6548.940558335768,0.008724852333270682,True,0.0011206929027948002,6.0,2025-06-12,2025-06
c95f06b7-8138-460b-bc1d-e9c9478156eb,2025-06-13 06:00:00+00:00,2025-06-13 23:30:00+00:00,NO,0.07324323654174802,0,250.1790542549043,200.14324340392338,-212.4732434039234,5594.266222443102,-0.03727703549053788,282.15623671296123,225.72498937036895,-239.63498937036894,6309.305568965399,-0.037277671710763,False,6.362202251211646e-07,6.0,2025-06-13,2025-06
ee13e918-b149-4c1e-8ae9-03cf0618c5d9,2025-06-14 06:30:00+00:00,2025-06-15 00:30:00+00:00,YES,0.22761168122291559,1,860.3515811478673,661.5589085752823,2610.4256343011302,8204.691856744234,0.38296398393132786,378.55833413792396,290.9487185676338,1148.7448742705353,7458.050443235935,0.1672684273399342,True,0.21569555659139367,6.0,2025-06-15,2025-06
58dd842c-81d4-4f8b-9019-9fb43e6b3e3c,2025-06-15 12:15:00+00:00,2025-06-15 18:00:00+00:00,YES,0.10690836429595946,0,549.550280988925,143.55,-150.29000000000002,6737.827514234488,-0.022060281998485257,425.5472413176366,143.55,-150.29000000000002,6942.16402196061,-0.02141786041214417,True,-0.0006424215863410875,6.0,2025-06-15,2025-06
7162ed3d-7135-4801-b3a8-ba85cbcaa7ea,2025-06-15 05:30:00+00:00,2025-06-15 22:00:00+00:00,YES,0.2125312566757202,0,1585.230428137182,1259.9143425097454,-1316.5743425097455,6888.117514234488,-0.17490834059153515,447.48302659415606,349.7164212753249,-365.5964212753249,7092.45402196061,-0.05026264032312297,True,-0.12464570026841218,6.0,2025-06-15,2025-06
acf4a696-dabb-4821-9d7a-7417121d43a8,2025-06-17 05:45:00+00:00,2025-06-17 23:00:00+00:00,NO,0.10341833353042607,0,378.703746270426,331.33577798662293,-352.9157779866229,6384.9117362478655,-0.05379987992210688,390.1886055685035,341.3850298724408,-363.6150298724408,6578.548992088169,-0.053799341539827315,False,-5.383822795634874e-07,6.0,2025-06-17,2025-06
f992552a-94d9-40c8-aa4b-fa5c7bf321fd,2025-06-17 06:15:00+00:00,2025-06-18 00:00:00+00:00,NO,0.2464600276947021,0,1380.3732660911207,1301.9498583659524,-1356.1298583659525,5028.781877881913,-0.23875988239042345,394.71293952529015,367.17482746538616,-382.60482746538617,6195.944164622783,-0.05991929210571147,True,-0.17884059028471197,6.0,2025-06-18,2025-06
326d833a-4a17-4fec-882e-c3699065a0ed,2025-06-17 07:00:00+00:00,2025-06-18 00:00:00+00:00,NO,0.11250839233398435,0,332.8118614580993,246.98,-262.2,4766.581877881913,-0.053548322805569745,371.756649877367,246.98,-262.2,5933.7441646227835,-0.04323950353270611,True,-0.010308819272863638,6.0,2025-06-18,2025-06
4f5eef0b-7151-49c4-bc34-46d08d1e5ca1,2025-06-17 12:30:00+00:00,2025-06-18 02:00:00+00:00,YES,0.15919422030448907,0,492.7352503681289,492.685250368129,-519.245250368129,4247.336627513784,-0.11533734996879283,356.024649877367,355.9746498773671,-375.1646498773671,5558.579514745416,-0.06531281479972299,True,-0.050024535169069836,6.0,2025-06-18,2025-06
42f7582e-79b3-4a78-88ba-0245ebd00b6b,2025-06-18 06:15:00+00:00,2025-06-18 23:00:00+00:00,YES,0.2191847121715545,0,541.2507303472731,386.60766453376647,-410.9676645337665,3836.368962980018,-0.10176577391667328,333.51477088472495,238.22483634623208,-253.23483634623207,5305.344678399184,-0.04662785034082996,True,-0.05513792357584332,6.0,2025-06-18,2025-06
57909126-867a-49a0-bc68-8c65ff35b9dd,2025-06-19 13:45:00+00:00,2025-06-20 02:00:00+00:00,YES,0.23086082577705377,1,527.1829207018014,315.12000000000006,1644.33,5480.698962980017,0.3567063041182867,318.32068070395104,315.12000000000006,1644.33,6949.674678399184,0.26998010729683225,True,0.08672619682145444,6.0,2025-06-20,2025-06
5cc2b6cf-49a3-4f54-a14e-88d92bf3ac7a,2025-06-20 06:00:00+00:00,2025-06-20 23:30:00+00:00,YES,0.19484763860702514,0,861.2106861714741,794.2838079519224,-830.4038079519224,4650.295155028095,-0.1643019490309718,416.980480703951,383.5309690694285,-401.0009690694285,6548.673709329755,-0.05943230759905836,True,-0.10486964143191345,6.0,2025-06-20,2025-06
b22ddc9a-0884-436b-a5cb-261725723b33,2025-06-22 06:15:00+00:00,2025-06-22 19:00:00+00:00,NO,0.06673531055450443,0,168.66244094614524,6.300000000000001,-6.720000000000001,4643.575155028095,-0.0014461146856821496,237.51509440882592,6.300000000000001,-6.720000000000001,6541.953709329755,-0.0010266888477341786,False,-0.00041942583794797096,6.0,2025-06-22,2025-06
36996288-3356-4ce9-b751-b31f6890cd69,2025-06-22 07:15:00+00:00,2025-06-22 19:00:00+00:00,YES,0.12237302303314207,1,526.1558605577585,190.90000000000003,216.87999999999997,4860.455155028095,0.04564750972639668,392.5172225597853,190.90000000000003,216.87999999999997,6758.833709329755,0.032614493793599916,True,0.013033015932796765,6.0,2025-06-22,2025-06
5c4e4191-667a-4956-811e-2cccb0324876,2025-06-22 21:15:00+00:00,2025-06-22 23:00:00+00:00,NO,0.17973464369773862,0,740.3323521167895,650.047918931815,-679.177918931815,4181.27723609628,-0.15051532808740037,405.53002255978527,356.0751417598114,-372.0351417598114,6386.798567569944,-0.05661721076090156,True,-0.0938981173264988,6.0,2025-06-22,2025-06
4bfeb202-768f-487c-a416-9c9a314242a6,2025-06-24 06:15:00+00:00,2025-06-25 00:00:00+00:00,YES,0.08991959929466248,1,272.4483866736749,4.65,10.12,4191.39723609628,0.0024173888431599008,383.20791405419664,4.65,10.12,6396.918567569944,0.0015832643990826387,True,0.000834124444077262,6.0,2025-06-25,2025-06
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,2025-06-25 12:15:00+00:00,2025-06-26 02:00:00+00:00,NO,0.07732540607452387,0,172.39441133020313,143.6620094418358,-153.2220094418358,4038.175226654444,-0.037241234215139515,263.1086839696849,219.25723664140386,-233.84723664140387,6163.07133092854,-0.03724115463009204,False,-7.95850474757942e-08,6.0,2025-06-26,2025-06
1c528f37-bdd0-449a-99b5-7a8d174e4243,2025-06-25 15:45:00+00:00,2025-06-26 02:00:00+00:00,YES,0.0853763997554779,0,215.47803902094836,214.92803902094835,-226.97803902094836,3811.1971876334956,-0.057849551108738385,328.86302604430017,328.31302604430016,-346.71302604430014,5816.35830488424,-0.05790090088448967,False,5.13497757512818e-05,6.0,2025-06-26,2025-06
fd8a85e4-5aac-47f6-b278-e1f1fa69b82d,2025-06-26 12:15:00+00:00,2025-06-27 02:00:00+00:00,NO,0.08030236721038819,1,201.3474711003577,167.78955925029808,661.7582370011924,4472.955424634688,0.1601059967146943,307.2811450171087,256.06762084759055,1009.9304833903626,6826.288788274603,0.16010681160294865,False,-8.14888254346835e-07,6.0,2025-06-27,2025-06
b27d4faa-d86d-439c-9ae5-0ed478abadb8,2025-06-27 18:30:00+00:00,2025-06-27 23:30:00+00:00,NO,0.15761631846427915,1,716.3313569113958,689.2999849524753,638.6186129935545,4910.71100835879,0.13931500998986834,399.1344748646393,384.07279656786045,355.8311182710816,7008.07236601507,0.05210885215961872,True,0.08720615783024963,6.0,2025-06-27,2025-06
4e456309-00d3-4582-8f89-1c9049054791,2025-06-27 12:30:00+00:00,2025-06-27 23:30:00+00:00,NO,0.12750528216362,1,559.1425916895496,525.6304450899761,595.6268848886965,5068.5823095233845,0.12501179616127572,409.57732729647614,384.5011644007735,436.8309321226472,7263.11972039725,0.06202829339855641,True,0.06298350276271932,6.0,2025-06-27,2025-06
f2a059a9-b803-4538-b746-3868679fa790,2025-06-27 12:45:00+00:00,2025-06-28 02:00:00+00:00,NO,0.05228370666503901,0,140.95971844613118,117.46643203844256,-125.28643203844257,4943.295877484942,-0.025028864722824933,201.99086219910106,168.32571849925074,-179.52571849925073,7083.594001897999,-0.025028043796461126,False,-8.209263638071784e-07,6.0,2025-06-28,2025-06
02291b17-b5ee-4973-b184-51149f2c1817,2025-06-27 14:00:00+00:00,2025-06-28 02:00:00+00:00,NO,0.14177390813827517,0,661.1607317310043,646.7434821197064,-671.2034821197065,4272.0923953652355,-0.1459285608576193,425.01564011387995,415.6227541540102,-431.3527541540102,6652.241247743988,-0.0628275786712184,True,-0.0831009821864009,6.0,2025-06-28,2025-06
f73fe2ca-493d-4a4e-bb34-3b5834d2ce24,2025-06-28 23:45:00+00:00,2025-06-29 00:00:00+00:00,YES,0.07889391064643858,1,265.35972294790463,265.35972294790463,703.8940657480384,5614.605074106828,0.13395251208835468,378.6946815398413,378.6946815398413,1004.5182130521634,8012.590579067233,0.13395144712111404,False,1.064967240643755e-06,6.0,2025-06-29,2025-06
8a325ea5-03e5-4940-bb7a-2eb4c8b2b077,2025-06-29 04:30:00+00:00,2025-06-29 20:00:00+00:00,NO,0.19611328840255737,1,734.0657761098496,704.2031450654556,2194.5799593739425,7809.185033480771,0.3299293576698741,480.75543474403395,461.02521735427257,1437.4565216218632,9450.047100689097,0.16500559879046467,True,0.1649237588794094,6.0,2025-06-29,2025-06
475cc53b-e563-4217-a5dc-930581369bab,2025-06-29 05:30:00+00:00,2025-06-29 22:00:00+00:00,NO,0.07646610498428341,1,420.5196919801658,415.75969198016577,1013.5482113997161,8822.733244880488,0.12203110442131476,508.87908007585605,504.11908007585595,1225.4763684615784,10675.523469150676,0.12193386914206295,False,9.723527925181719e-05,6.0,2025-06-29,2025-06
01384c8c-e038-4abe-b80a-901c44d112ce,2025-07-03 05:45:00+00:00,2025-07-03 23:00:00+00:00,YES,0.14452980518341063,1,1045.203210711293,938.0028814075705,1699.3253511854884,10522.058596065977,0.1761421584806424,640.5314081490405,574.8358791081132,1041.3923469150675,11716.915816065743,0.09307999905636156,True,0.08306215942428084,6.0,2025-07-03,2025-07
21815dfe-7533-4983-9fc4-01b7e5798634,2025-07-03 12:15:00+00:00,2025-07-03 23:30:00+00:00,YES,0.12719794988632205,0,1262.6266811352305,855.3999999999999,-887.1399999999999,9634.918596065978,-0.08808001914563136,703.0149489639446,703.0149489639446,-729.1049489639446,10987.810867101798,-0.06424703848397428,True,-0.02383298066165708,6.0,2025-07-03,2025-07
7d922f87-8ed8-4992-9dd4-4f167d608dd6,2025-07-05 23:15:00+00:00,2025-07-06 00:00:00+00:00,NO,0.059984910488128707,0,361.2185809658902,56.81,-60.04,9574.878596065977,-0.006250997332710369,411.93928207724326,56.81,-60.04,10927.770867101797,-0.005479220304297866,False,-0.0007717770284125028,6.0,2025-07-06,2025-07
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,2025-07-06 13:00:00+00:00,2025-07-06 20:00:00+00:00,YES,0.08767645955085748,0,466.38414218463873,415.4057279661748,-441.89572796617483,9132.982868099802,-0.047250503840462615,532.2823668947165,474.71413020524477,-504.98413020524475,10422.786736896553,-0.04731289337318091,False,6.238953271829606e-05,6.0,2025-07-06,2025-07
a4d71aea-7129-4510-a0c0-686300cd53cf,2025-07-07 12:30:00+00:00,2025-07-07 23:30:00+00:00,NO,0.09287727117538447,0,614.671396000468,515.2108482584568,-541.9108482584569,8591.072019841346,-0.061168825089800025,625.3672042137931,524.1815261147941,-551.3415261147941,9871.445210781758,-0.0543481744058019,True,-0.0068206506839981265,6.0,2025-07-07,2025-07
66b295b9-ed48-41fe-8fd7-4cca0813f9f5,2025-07-08 04:45:00+00:00,2025-07-08 15:30:00+00:00,NO,0.07585252523422237,0,465.4675051243125,427.69633811602495,-449.38633811602494,8141.685681725321,-0.053726282011923567,534.8386049636192,492.4426979660446,-517.3926979660446,9354.052512815713,-0.053836594094127874,False,0.00011031208220430716,6.0,2025-07-08,2025-07
cba5ede2-0a93-430c-aa0b-4c48363996d9,2025-07-09 01:30:00+00:00,2025-07-09 15:00:00+00:00,YES,0.0751177150011062,1,328.80904552066113,328.6590455206612,4347.213033345926,12488.898715071247,0.42784290213492077,377.77153266831834,377.62153266831837,4994.524648307657,14348.57716112337,0.4278411115245594,False,1.7906103613740676e-06,6.0,2025-07-09,2025-07
473b6ccd-bea1-4377-b656-99e755056013,2025-07-09 02:00:00+00:00,2025-07-09 16:00:00+00:00,NO,0.21722968339920046,1,1761.6620219997455,168.95999999999998,589.81,13078.708715071247,0.04614547214932931,860.9146296674022,168.95999999999998,589.81,14938.38716112337,0.04028343471302571,True,0.005862037436303605,6.0,2025-07-09,2025-07
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,2025-07-10 04:45:00+00:00,2025-07-10 19:00:00+00:00,NO,0.176479022204876,1,3846.8628762302724,1993.48,860.96,13939.668715071246,0.06375302092418068,896.3032296674022,875.7188978150107,385.33428742413537,15323.721448547505,0.025467829741810062,True,0.03828519118237062,6.0,2025-07-10,2025-07
3128ac62-3240-4020-a3d9-456d92e4e181,2025-07-10 17:30:00+00:00,2025-07-10 23:30:00+00:00,NO,0.15069767355918884,0,1694.0932625379387,1678.3632625379387,-1751.6232625379387,12188.045452533308,-0.13428304958838996,919.4232869128502,903.6932869128502,-943.3332869128502,14380.388161634655,-0.06353670412140713,True,-0.07074634546698283,6.0,2025-07-10,2025-07
b25f3091-aef6-4e55-9fb0-d5745a720e42,2025-07-12 20:00:00+00:00,2025-07-12 20:00:00+00:00,NO,0.09798139810562134,0,947.7791536619634,440.3,-459.72,11728.325452533309,-0.03844869559739951,862.8232896980793,440.3,-459.72,13920.668161634656,-0.03249069121642758,True,-0.0059580043809719305,6.0,2025-07-12,2025-07
1dc8a33e-b81b-4a0d-91bf-0109943d729e,2025-07-13 06:00:00+00:00,2025-07-13 22:00:00+00:00,NO,0.2283735346794128,0,1892.944126955012,1620.377001737788,-1716.3270017377881,11877.316292193656,-0.13497189153187444,951.0206314038079,783.1116723589402,-829.8116723589402,15020.532184371192,-0.053773117094800024,True,-0.08119877443707442,6.0,2025-07-13,2025-07
9bb7fd31-2faf-4602-bf65-4532dd75baba,2025-07-13 05:15:00+00:00,2025-07-13 22:00:00+00:00,NO,0.0949998521804809,1,807.3834668950986,703.2049550376663,1865.317841398135,13593.643293931444,0.1475953838115808,835.2400896980794,727.467174898327,1929.675695095477,15850.343856730133,0.12981654064715498,True,0.017778843164425823,6.0,2025-07-13,2025-07
333e71e9-d362-4003-836b-7d936322e7d2,2025-07-15 06:00:00+00:00,2025-07-16 00:00:00+00:00,YES,0.06468308866024008,0,426.8119459853757,426.8119459853757,-453.7019459853757,11423.61434620828,-0.038947740267101766,539.7635638920397,539.7635638920398,-573.7735638920398,14446.758620479151,-0.038948004950312635,False,2.6468321086964286e-07,6.0,2025-07-16,2025-07
e380b602-7a50-4ce9-99e7-63c43f11724e,2025-07-15 13:30:00+00:00,2025-07-16 02:00:00+00:00,NO,0.21980795383453366,0,2671.277973228581,2429.0220884566115,-2517.1120884566117,8906.502257751668,-0.24890104607215138,866.8055172287491,784.7714118298104,-813.3514118298104,13633.407208649342,-0.05794687938047873,True,-0.19095416669167264,6.0,2025-07-16,2025-07
c0fc57e5-f80e-4668-a218-89e26635bcda,2025-07-16 13:00:00+00:00,2025-07-16 16:00:00+00:00,YES,0.06173028469085687,0,292.8288495562799,267.36547133399466,-282.1554713339947,7023.115038514538,-0.039389218001723264,477.21294951295135,440.91456040369263,-465.22456040369264,11439.919663867078,-0.039861630924144485,False,0.0004724129224212212,6.0,2025-07-16,2025-07
83fc47a0-fbb1-4f04-8af2-94e9a1fd566e,2025-07-16 04:15:00+00:00,2025-07-16 17:00:00+00:00,NO,0.1946576309204101,0,1057.145505659283,250.06,-264.51,8641.992257751668,-0.030148459122032224,818.0044325189605,250.06,-264.51,13368.897208649341,-0.019592287905676724,True,-0.010556171216355499,6.0,2025-07-16,2025-07
5e64c14b-9cf3-45d2-bd9d-f0af702d801f,2025-07-16 07:00:00+00:00,2025-07-16 19:00:00+00:00,NO,0.1349456548690796,0,897.0763881506267,786.1033723619837,-824.2633723619837,7817.728885389684,-0.10023905311033361,802.1338325189605,702.0113945167936,-736.1013945167937,12632.795814132547,-0.056634630366525406,True,-0.043604422743808206,6.0,2025-07-16,2025-07
1f15d85b-41ea-4e16-b597-b0e14ee9ba73,2025-07-16 07:00:00+00:00,2025-07-16 23:30:00+00:00,NO,0.10651913166046145,0,533.8062130952669,485.2783755411518,-512.4583755411518,7305.270509848533,-0.0677980132157036,757.9677488479527,689.0615898617755,-727.6515898617755,11905.14422427077,-0.0593256803592007,True,-0.008472332856502895,6.0,2025-07-16,2025-07
32cb5f24-0d87-4645-a3fd-dd1e0fd1a4f6,2025-07-22 06:00:00+00:00,2025-07-23 00:00:00+00:00,NO,0.09330237627029414,0,399.5569036055151,399.346903605515,-422.27690360551503,6600.838134909023,-0.06201022618785815,650.8363957195506,650.6263957195505,-687.9763957195505,10751.943268147528,-0.062022456170849304,False,1.222998299115624e-05,6.0,2025-07-23,2025-07
17812353-7592-47dc-9fe1-36f6bb0d8b9d,2025-07-23 07:00:00+00:00,2025-07-24 02:00:00+00:00,NO,0.17903590440750117,1,856.3674096601161,705.1836339084845,2020.521881124148,8621.360016033172,0.2670462156047779,645.1165960888517,528.0055322035529,1525.42574550242,12277.369013649948,0.13267114269457303,True,0.1343750729102049,6.0,2025-07-24,2025-07
4d8cf7bd-df70-42d4-a4fd-14a6fcb736a9,2025-07-24 12:45:00+00:00,2025-07-24 23:00:00+00:00,YES,0.11587374210357665,1,846.2764280050998,827.7764280050998,1020.3978564506774,9054.177157144168,0.1195711506523413,698.4037084515189,682.8836260414851,842.3546149618903,12482.416422487206,0.06986821558133413,True,0.04970293507100716,6.0,2025-07-24,2025-07
