season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2018,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.35851142225497423,0.26801647220315716,0.6414885777450258,0.7319835277968428,0.14955106933176476,0.13193807706249866
2018,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.3079913606911447,0.32482698961937717,0.6920086393088553,0.6751730103806228,0.1634972018715351,0.14236421891011922
2018,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.26208333333333333,0.2726879861711322,0.7379166666666667,0.7273120138288678,0.1409511932135573,0.17185876800348845
2018,3c409388-ab73-4c7f-953d-3a71062240f6,0.28798283261802576,0.2651331719128329,0.7120171673819743,0.7348668280871671,0.16707421679960055,0.13980130893614917
2018,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.3395963813500348,0.28606701940035273,0.6604036186499652,0.7139329805996473,0.13376079021759144,0.14956096619600528
2018,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.2604888726742065,0.2867593269934162,0.7395111273257935,0.7132406730065838,0.14263957710262323,0.15635377462917865
2018,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.3189904840711626,0.27552275522755226,0.6810095159288374,0.7244772447724477,0.14994564088782478,0.13956515752713072
2018,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.2311942201444964,0.2995708154506438,0.7688057798555036,0.7004291845493562,0.16104719326951572,0.14709993477016467
2018,FR_LVA_ACES,0.1546700942587832,0.3137916490932096,0.8453299057412168,0.6862083509067903,0.13628025938460744,0.13751915445365606
2018,a015b02d-845c-40c1-8ef4-844984f47e4d,0.28441814595660747,0.2910321489001692,0.7155818540433925,0.7089678510998308,0.1421675796506915,0.1541436887254902
2018,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.3441491197790818,0.2715502555366269,0.6558508802209182,0.7284497444633731,0.14543076219544618,0.1441266403363486
2018,f073a15f-0486-4179-b0a3-dfd0294eb595,0.2448218724109362,0.2815491731940818,0.7551781275890638,0.7184508268059182,0.1343472419685132,0.1511336664175092
