season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2020,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.37032418952618457,0.29570840681951793,0.6296758104738155,0.7042915931804821,0.16535057987211668,0.15299334811529933
2020,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.4148862853204686,0.27662255828607435,0.5851137146795313,0.7233774417139256,0.1939019805702301,0.13414442391603446
2020,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.2720156555772994,0.3309066843150232,0.7279843444227005,0.6690933156849769,0.16308726150944136,0.19067429363841218
2020,3c409388-ab73-4c7f-953d-3a71062240f6,0.31794871794871793,0.267667292057536,0.6820512820512821,0.7323327079424641,0.17303714015041663,0.156126183917588
2020,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.3504111321948134,0.32388663967611336,0.6495888678051865,0.6761133603238867,0.15302929557632886,0.17596906909884008
2020,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.23736404350607807,0.3263707571801567,0.7626359564939219,0.6736292428198434,0.15980842537386375,0.14829754419266816
2020,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.3886043533930858,0.26902173913043476,0.6113956466069143,0.7309782608695652,0.13470414611437967,0.15653942176048966
2020,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.3266590389016018,0.3622093023255814,0.6733409610983981,0.6377906976744186,0.16279509295213224,0.16871378508726273
2020,FR_LVA_ACES,0.1693352741387676,0.33473585787751287,0.8306647258612324,0.6652641421224872,0.14179628113670914,0.149064592214946
2020,a015b02d-845c-40c1-8ef4-844984f47e4d,0.2702569169960474,0.28821656050955413,0.7297430830039525,0.7117834394904459,0.14925260910102559,0.17291066282420747
2020,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.32778355879292403,0.33454356846473027,0.6722164412070759,0.6654564315352697,0.147606467630021,0.17258535978605635
2020,f073a15f-0486-4179-b0a3-dfd0294eb595,0.299931833674165,0.26627218934911245,0.700068166325835,0.7337278106508875,0.17420037535439045,0.1238000527672356
