season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2015,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.2244640605296343,0.2257815515245079,0.7755359394703657,0.774218448475492,0.15230881318460454,0.14336363203731023
2015,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.18850574712643678,0.25717656311443177,0.8114942528735632,0.7428234368855682,0.16401071461000635,0.1670761098627298
2015,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.23126894759636207,0.21920668058455114,0.7687310524036379,0.7807933194154488,0.160386233569394,0.13126279256029189
2015,3c409388-ab73-4c7f-953d-3a71062240f6,0.18077364994255074,0.22388059701492538,0.8192263500574493,0.7761194029850746,0.13254303925656757,0.14083662950976866
2015,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.2729184188393608,0.19357462383082555,0.7270815811606391,0.8064253761691744,0.15297147082069193,0.1545862653194989
2015,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.22370689655172413,0.25057577153385535,0.7762931034482758,0.7494242284661446,0.17064739157762412,0.17749934742886975
2015,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.27591836734693875,0.22115384615384615,0.7240816326530612,0.7788461538461539,0.13656841924356442,0.15955247790811844
2015,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.18361679972231865,0.24143955276030749,0.8163832002776814,0.7585604472396925,0.1521228411784626,0.15334452479338845
2015,FR_LVA_ACES,0.19673617407071622,0.18711385701676964,0.8032638259292838,0.8128861429832304,0.16164744556284555,0.1513029050157763
2015,a015b02d-845c-40c1-8ef4-844984f47e4d,0.27134146341463417,0.20689655172413793,0.7286585365853658,0.7931034482758621,0.1532881817817497,0.17158382999379737
2015,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.23839458413926498,0.24753363228699551,0.761605415860735,0.7524663677130045,0.1823238127669235,0.14753383397162442
2015,f073a15f-0486-4179-b0a3-dfd0294eb595,0.22951952989975805,0.22330434782608696,0.770480470100242,0.776695652173913,0.16374269005847952,0.17790433264303407
