game_id,game_ts,game_date,season,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,days_rest_pre,is_b2b_pre,games_last_4_days_pre,games_last_7_days_pre,origin_city_pre,current_city_pre,travel_miles_pre,timezone_shift_hours_pre,previous_game_id,previous_game_ts,previous_game_city,home_city,origin_rule_used
0d65b7d3-b5e9-4427-8ca6-ffa87f7ef293,2022-05-06 23:00:00+00:00,2022-05-06,2022,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,0,0,1,0,0,Washington,Washington,0.0,0,,,,Washington,home_city
0d65b7d3-b5e9-4427-8ca6-ffa87f7ef293,2022-05-06 23:00:00+00:00,2022-05-06,2022,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,0,1,0,0,Indianapolis,Washington,493.7,0,,,,Indianapolis,home_city
88336741-df6c-4b24-bcea-eb1f89f9caa6,2022-05-07 00:00:00+00:00,2022-05-06,2022,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,1,0,0,1,0,0,Chicago,Chicago,0.0,0,,,,Chicago,home_city
88336741-df6c-4b24-bcea-eb1f89f9caa6,2022-05-07 00:00:00+00:00,2022-05-06,2022,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,0,0,0,1,0,0,Los Angeles,Chicago,1744.0,2,,,,Los Angeles,home_city
0c43909a-6372-4306-b1af-aade0c58a816,2022-05-07 02:00:00+00:00,2022-05-06,2022,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,0,0,1,0,0,Seattle,Seattle,0.0,0,,,,Seattle,home_city
0c43909a-6372-4306-b1af-aade0c58a816,2022-05-07 02:00:00+00:00,2022-05-06,2022,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,0,0,1,0,0,Minneapolis,Seattle,1391.7,-2,,,,Minneapolis,home_city
8b8e240b-0f6d-420f-b236-e4b3be723982,2022-05-07 02:00:00+00:00,2022-05-06,2022,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,1,0,0,1,0,0,Phoenix,Phoenix,0.0,0,,,,Phoenix,home_city
8b8e240b-0f6d-420f-b236-e4b3be723982,2022-05-07 02:00:00+00:00,2022-05-06,2022,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0,0,0,1,0,0,Paradise,Phoenix,253.9,0,,,,Paradise,home_city
b10cd03a-2946-4bd8-b120-688eb69f6e1e,2022-05-07 22:00:00+00:00,2022-05-07,2022,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,0,1,0,0,Brooklyn,Brooklyn,0.0,0,,,,Brooklyn,home_city
b10cd03a-2946-4bd8-b120-688eb69f6e1e,2022-05-07 22:00:00+00:00,2022-05-07,2022,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0,0,1,0,0,Uncasville,Brooklyn,113.0,0,,,,Uncasville,home_city
51236b31-9541-4846-9d41-f2934e42b3e9,2022-05-08 00:00:00+00:00,2022-05-07,2022,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,0,1,0,0,Arlington,Arlington,0.0,0,,,,Arlington,home_city
51236b31-9541-4846-9d41-f2934e42b3e9,2022-05-08 00:00:00+00:00,2022-05-07,2022,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,0,0,1,0,0,College Park,Arlington,733.7,-1,,,,College Park,home_city
5aedad58-d143-4e5f-bb06-20cb2cf791ea,2022-05-08 19:00:00+00:00,2022-05-08,2022,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,1,0,1,0,1,1,Washington,Indianapolis,493.8,0,0d65b7d3-b5e9-4427-8ca6-ffa87f7ef293,2022-05-06 23:00:00+00:00,Washington,Indianapolis,previous_game_city
5aedad58-d143-4e5f-bb06-20cb2cf791ea,2022-05-08 19:00:00+00:00,2022-05-08,2022,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,1,0,1,1,Chicago,Indianapolis,163.5,1,88336741-df6c-4b24-bcea-eb1f89f9caa6,2022-05-07 00:00:00+00:00,Chicago,Los Angeles,previous_game_city
f263e32c-4eb5-4cdb-8d0b-f23c6318e2ca,2022-05-09 00:00:00+00:00,2022-05-08,2022,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,1,0,1,0,1,1,Seattle,Minneapolis,1391.7,2,0c43909a-6372-4306-b1af-aade0c58a816,2022-05-07 02:00:00+00:00,Seattle,Minneapolis,previous_game_city
f263e32c-4eb5-4cdb-8d0b-f23c6318e2ca,2022-05-09 00:00:00+00:00,2022-05-08,2022,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,0,1,0,1,1,Washington,Minneapolis,936.1,-1,0d65b7d3-b5e9-4427-8ca6-ffa87f7ef293,2022-05-06 23:00:00+00:00,Washington,Washington,previous_game_city
0b7d2558-1dc6-4196-b8fb-39c9202382fd,2022-05-09 02:00:00+00:00,2022-05-08,2022,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,1,0,1,0,1,1,Phoenix,Paradise,253.9,0,8b8e240b-0f6d-420f-b236-e4b3be723982,2022-05-07 02:00:00+00:00,Phoenix,Paradise,previous_game_city
0b7d2558-1dc6-4196-b8fb-39c9202382fd,2022-05-09 02:00:00+00:00,2022-05-08,2022,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0,0,1,0,1,1,Seattle,Paradise,877.2,0,0c43909a-6372-4306-b1af-aade0c58a816,2022-05-07 02:00:00+00:00,Seattle,Seattle,previous_game_city
5384b2e1-c062-474c-a62e-597b61293d88,2022-05-10 23:00:00+00:00,2022-05-10,2022,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,0,1,0,2,2,Indianapolis,Indianapolis,0.0,0,5aedad58-d143-4e5f-bb06-20cb2cf791ea,2022-05-08 19:00:00+00:00,Indianapolis,Indianapolis,previous_game_city
5384b2e1-c062-474c-a62e-597b61293d88,2022-05-10 23:00:00+00:00,2022-05-10,2022,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,1,0,2,2,Minneapolis,Indianapolis,511.4,1,f263e32c-4eb5-4cdb-8d0b-f23c6318e2ca,2022-05-09 00:00:00+00:00,Minneapolis,Minneapolis,previous_game_city
6bb0f77a-1e73-4fbf-a8c9-aa23cce77f96,2022-05-10 23:00:00+00:00,2022-05-10,2022,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,1,0,1,0,2,2,Minneapolis,Washington,936.1,1,f263e32c-4eb5-4cdb-8d0b-f23c6318e2ca,2022-05-09 00:00:00+00:00,Minneapolis,Washington,previous_game_city
6bb0f77a-1e73-4fbf-a8c9-aa23cce77f96,2022-05-10 23:00:00+00:00,2022-05-10,2022,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,1,0,2,2,Paradise,Washington,2087.6,3,0b7d2558-1dc6-4196-b8fb-39c9202382fd,2022-05-09 02:00:00+00:00,Paradise,Paradise,previous_game_city
