season_year,scheduled,game_id,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,elo_pre,elo_post,p_win_pre
2023,2023-05-19 23:00:00+00:00,3798e8e2-e968-4479-878d-74f72a1faca7,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,1607.9390073444313,1614.031223219644,0.7766454724447753
2023,2023-05-19 23:00:00+00:00,3798e8e2-e968-4479-878d-74f72a1faca7,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,1366.4477855610257,1360.355569685813,0.22335452755522472
2023,2023-05-19 23:00:00+00:00,bc9e26a9-05e3-44b2-94bd-98f6c789588c,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,1486.985086295837,1468.0878720458884,0.3950576283679319
2023,2023-05-19 23:00:00+00:00,bc9e26a9-05e3-44b2-94bd-98f6c789588c,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,1536.0065072505374,1554.903721500486,0.6049423716320681
2023,2023-05-20 00:00:00+00:00,4eb0419f-1f3f-47fb-ae8c-f8618da5118d,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,1573.8790695192893,1589.3639652241454,0.5691735989745377
2023,2023-05-20 00:00:00+00:00,4eb0419f-1f3f-47fb-ae8c-f8618da5118d,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,1500.5020942355723,1485.017198530716,0.4308264010254624
2023,2023-05-20 03:00:00+00:00,809c98aa-9edd-40bb-999d-a27120b5f33d,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,1467.5249883913955,1431.2221102280819,0.5333086353789278
2023,2023-05-20 03:00:00+00:00,809c98aa-9edd-40bb-999d-a27120b5f33d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,1419.3454480554237,1455.6483262187373,0.4666913646210722
2023,2023-05-20 17:00:00+00:00,211015b3-e25a-4fc2-92bd-0a8606f9a2ea,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,1451.4585652770463,1441.3131893963287,0.4015487603697223
2023,2023-05-20 17:00:00+00:00,211015b3-e25a-4fc2-92bd-0a8606f9a2ea,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,1495.7747578323283,1505.920133713046,0.5984512396302777
2023,2023-05-20 19:00:00+00:00,844e7cc6-eefe-4c46-8f26-6ba1bc719444,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,1597.9112197645381,1653.0268413198398,0.5239942791763442
2023,2023-05-20 19:00:00+00:00,844e7cc6-eefe-4c46-8f26-6ba1bc719444,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,1,1556.225470472578,1501.1098489172764,0.4760057208236558
