game_id,game_ts,game_date,season,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,off_3pa_rate_pre,def_3pa_allowed_pre,off_2pa_rate_pre,def_2pa_allowed_pre,off_tov_pct_pre,def_forced_tov_pre,games_played_before_game,prior_source,last_completed_game_id,last_completed_game_ts
fa563e76-0e3b-4d94-a9e7-862bd5e8aa86,2021-05-14 23:00:00+00:00,2021-05-14,2021,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,0,0.4148862853204686,0.2766225582860743,0.5851137146795313,0.7233774417139256,0.1939019805702301,0.1341444239160344,0,prev_season_final,,
fa563e76-0e3b-4d94-a9e7-862bd5e8aa86,2021-05-14 23:00:00+00:00,2021-05-14,2021,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0,0.299931833674165,0.2662721893491124,0.700068166325835,0.7337278106508875,0.1742003753543904,0.1238000527672356,0,prev_season_final,,
21115b42-e31e-43dc-aeb9-7d7a16e4a652,2021-05-14 23:30:00+00:00,2021-05-14,2021,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,0.237364043506078,0.3263707571801567,0.7626359564939219,0.6736292428198434,0.1598084253738637,0.1482975441926681,0,prev_season_final,,
21115b42-e31e-43dc-aeb9-7d7a16e4a652,2021-05-14 23:30:00+00:00,2021-05-14,2021,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0,0,0.2702569169960474,0.2882165605095541,0.7297430830039525,0.7117834394904459,0.1492526091010255,0.1729106628242074,0,prev_season_final,,
02e2fc3d-0e69-445c-ba4c-e6f39ac8e19e,2021-05-15 01:00:00+00:00,2021-05-15,2021,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,0,0.3703241895261845,0.2957084068195179,0.6296758104738155,0.7042915931804821,0.1653505798721166,0.1529933481152993,0,prev_season_final,,
02e2fc3d-0e69-445c-ba4c-e6f39ac8e19e,2021-05-15 01:00:00+00:00,2021-05-15,2021,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,0,0.3266590389016018,0.3622093023255814,0.6733409610983981,0.6377906976744186,0.1627950929521322,0.1687137850872627,0,prev_season_final,,
9b8108e6-044a-41c8-abcb-ff05b0f6fd47,2021-05-15 02:30:00+00:00,2021-05-15,2021,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,1,0,0.2720156555772994,0.3309066843150232,0.7279843444227005,0.6690933156849769,0.1630872615094413,0.1906742936384121,0,prev_season_final,,
9b8108e6-044a-41c8-abcb-ff05b0f6fd47,2021-05-15 02:30:00+00:00,2021-05-15,2021,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,0,0.3886043533930858,0.2690217391304347,0.6113956466069143,0.7309782608695652,0.1347041461143796,0.1565394217604896,0,prev_season_final,,
ef3d265f-687f-44d9-ae14-ae6841c50d6c,2021-05-15 17:00:00+00:00,2021-05-15,2021,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,0.3179487179487179,0.267667292057536,0.6820512820512821,0.7323327079424641,0.1730371401504166,0.156126183917588,0,prev_season_final,,
ef3d265f-687f-44d9-ae14-ae6841c50d6c,2021-05-15 17:00:00+00:00,2021-05-15,2021,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,0,0.3504111321948134,0.3238866396761133,0.6495888678051865,0.6761133603238867,0.1530292955763288,0.17596906909884,0,prev_season_final,,
