game_id,game_ts,game_date,season,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,days_rest_pre,is_b2b_pre,games_last_4_days_pre,games_last_7_days_pre,origin_city_pre,current_city_pre,travel_miles_pre,timezone_shift_hours_pre,previous_game_id,previous_game_ts,previous_game_city,home_city,origin_rule_used
e83ca6b1-1257-47d2-9153-ed2c72ad85ab,2015-06-05 23:00:00+00:00,2015-06-05,2015,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,1,0,0,1,0,0,Uncasville,Uncasville,0.0,0,,,,Uncasville,home_city
e83ca6b1-1257-47d2-9153-ed2c72ad85ab,2015-06-05 23:00:00+00:00,2015-06-05,2015,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,0,0,0,1,0,0,Washington,Uncasville,315.3,0,,,,Washington,home_city
51ada2d4-5260-4c88-9fed-af4bf50130ab,2015-06-05 23:30:00+00:00,2015-06-05,2015,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,0,1,0,0,New York,New York,0.0,0,,,,New York,home_city
51ada2d4-5260-4c88-9fed-af4bf50130ab,2015-06-05 23:30:00+00:00,2015-06-05,2015,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0,0,1,0,0,Atlanta,New York,745.9,0,,,,Atlanta,home_city
8c504e6b-663d-40a1-a902-2cae4d9c4470,2015-06-06 00:00:00+00:00,2015-06-05,2015,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,1,0,0,1,0,0,Minneapolis,Minneapolis,0.0,0,,,,Minneapolis,home_city
8c504e6b-663d-40a1-a902-2cae4d9c4470,2015-06-06 00:00:00+00:00,2015-06-05,2015,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,0,0,1,0,0,Tulsa,Minneapolis,626.2,0,,,,Tulsa,home_city
fea52768-68e5-4af0-92f1-0c415c7b71a0,2015-06-06 00:30:00+00:00,2015-06-05,2015,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,0,0,1,0,0,Rosemont,Rosemont,0.0,0,,,,Rosemont,home_city
fea52768-68e5-4af0-92f1-0c415c7b71a0,2015-06-06 00:30:00+00:00,2015-06-05,2015,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,0,0,0,1,0,0,Indianapolis,Rosemont,177.3,-1,,,,Indianapolis,home_city
cae9c07b-96d8-48c4-9ad8-f280218846be,2015-06-06 02:00:00+00:00,2015-06-05,2015,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,1,0,0,1,0,0,Phoenix,Phoenix,0.0,0,,,,Phoenix,home_city
cae9c07b-96d8-48c4-9ad8-f280218846be,2015-06-06 02:00:00+00:00,2015-06-05,2015,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0,0,0,1,0,0,San Antonio,Phoenix,846.7,-2,,,,San Antonio,home_city
2ebfa00b-5e4d-4e56-905b-af8baee748b5,2015-06-06 23:00:00+00:00,2015-06-06,2015,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,0,0,1,1,1,Rosemont,Indianapolis,177.3,1,fea52768-68e5-4af0-92f1-0c415c7b71a0,2015-06-06 00:30:00+00:00,Rosemont,Indianapolis,previous_game_city
2ebfa00b-5e4d-4e56-905b-af8baee748b5,2015-06-06 23:00:00+00:00,2015-06-06,2015,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,0,1,1,1,Minneapolis,Indianapolis,510.7,1,8c504e6b-663d-40a1-a902-2cae4d9c4470,2015-06-06 00:00:00+00:00,Minneapolis,Minneapolis,previous_game_city
d288c503-8651-4790-ae08-c5c7a0f6650f,2015-06-06 23:00:00+00:00,2015-06-06,2015,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,0,1,1,1,Uncasville,Washington,315.3,0,e83ca6b1-1257-47d2-9153-ed2c72ad85ab,2015-06-05 23:00:00+00:00,Uncasville,Washington,previous_game_city
