game_id,game_ts,game_date,season,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,off_3pa_rate_pre,def_3pa_allowed_pre,off_2pa_rate_pre,def_2pa_allowed_pre,off_tov_pct_pre,def_forced_tov_pre,games_played_before_game,prior_source,last_completed_game_id,last_completed_game_ts
78963bc4-3a47-48a2-baf8-d009715bb6b6,2016-05-14 22:00:00+00:00,2016-05-14,2016,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,0.2759183673469387,0.2211538461538461,0.7240816326530612,0.7788461538461539,0.1365684192435644,0.1595524779081184,0,prev_season_final,,
78963bc4-3a47-48a2-baf8-d009715bb6b6,2016-05-14 22:00:00+00:00,2016-05-14,2016,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,1,0,0.229519529899758,0.2233043478260869,0.770480470100242,0.776695652173913,0.1637426900584795,0.177904332643034,0,prev_season_final,,
3ba5b659-8984-411f-bc05-117f12aed9ac,2016-05-14 23:00:00+00:00,2016-05-14,2016,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,0.1885057471264367,0.2571765631144317,0.8114942528735632,0.7428234368855682,0.1640107146100063,0.1670761098627298,0,prev_season_final,,
3ba5b659-8984-411f-bc05-117f12aed9ac,2016-05-14 23:00:00+00:00,2016-05-14,2016,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,0.2729184188393608,0.1935746238308255,0.7270815811606391,0.8064253761691744,0.1529714708206919,0.1545862653194989,0,prev_season_final,,
9b9c729b-d13c-4106-8e28-42e33dcd8ca6,2016-05-14 23:30:00+00:00,2016-05-14,2016,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,0,0.2244640605296343,0.2257815515245079,0.7755359394703657,0.774218448475492,0.1523088131846045,0.1433636320373102,0,prev_season_final,,
9b9c729b-d13c-4106-8e28-42e33dcd8ca6,2016-05-14 23:30:00+00:00,2016-05-14,2016,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,0,0.1836167997223186,0.2414395527603074,0.8163832002776814,0.7585604472396925,0.1521228411784626,0.1533445247933884,0,prev_season_final,,
7e89b438-f1ec-4ee3-a634-0fdce330173d,2016-05-15 00:00:00+00:00,2016-05-15,2016,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,0.1807736499425507,0.2238805970149253,0.8192263500574493,0.7761194029850746,0.1325430392565675,0.1408366295097686,0,prev_season_final,,
7e89b438-f1ec-4ee3-a634-0fdce330173d,2016-05-15 00:00:00+00:00,2016-05-15,2016,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,0,0,0.2713414634146341,0.2068965517241379,0.7286585365853658,0.7931034482758621,0.1532881817817497,0.1715838299937973,0,prev_season_final,,
c0f96b8a-6096-4e4e-80dd-77ec229d9126,2016-05-15 00:00:00+00:00,2016-05-15,2016,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,0,0,0.2237068965517241,0.2505757715338553,0.7762931034482758,0.7494242284661446,0.1706473915776241,0.1774993474288697,0,prev_season_final,,
c0f96b8a-6096-4e4e-80dd-77ec229d9126,2016-05-15 00:00:00+00:00,2016-05-15,2016,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,0.1967361740707162,0.1871138570167696,0.8032638259292838,0.8128861429832304,0.1616474455628455,0.1513029050157763,0,prev_season_final,,
3cc6b09b-4e38-4a4c-8078-9a21f9d3138d,2016-05-15 21:00:00+00:00,2016-05-15,2016,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,1,0,0.231268947596362,0.2192066805845511,0.7687310524036379,0.7807933194154488,0.160386233569394,0.1312627925602918,0,prev_season_final,,
3cc6b09b-4e38-4a4c-8078-9a21f9d3138d,2016-05-15 21:00:00+00:00,2016-05-15,2016,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,0,0.2383945841392649,0.2475336322869955,0.761605415860735,0.7524663677130045,0.1823238127669235,0.1475338339716244,0,prev_season_final,,
