game_id,game_ts,game_date,season,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,days_rest_pre,is_b2b_pre,games_last_4_days_pre,games_last_7_days_pre,origin_city_pre,current_city_pre,travel_miles_pre,timezone_shift_hours_pre,previous_game_id,previous_game_ts,previous_game_city,home_city,origin_rule_used
a0c81135-419b-46e1-b1e6-5f9fd9d56208,2024-05-14 23:00:00+00:00,2024-05-14,2024,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,0,1,0,0,Washington,Washington,0.6,0,,,,Washington,home_city
a0c81135-419b-46e1-b1e6-5f9fd9d56208,2024-05-14 23:00:00+00:00,2024-05-14,2024,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,0,1,0,0,Brooklyn,Washington,204.3,0,,,,Brooklyn,home_city
0a40e0a9-5339-4f1f-8815-cc89963c1bee,2024-05-14 23:30:00+00:00,2024-05-14,2024,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,0,0,1,0,0,Uncasville,Uncasville,0.0,0,,,,Uncasville,home_city
0a40e0a9-5339-4f1f-8815-cc89963c1bee,2024-05-14 23:30:00+00:00,2024-05-14,2024,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,0,0,0,1,0,0,Indianapolis,Uncasville,746.3,0,,,,Indianapolis,home_city
1b0a97b5-21ae-4b42-aa3f-b2b2e2936b11,2024-05-15 02:00:00+00:00,2024-05-14,2024,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,0,0,1,0,0,Paradise,Paradise,0.0,0,,,,Paradise,home_city
1b0a97b5-21ae-4b42-aa3f-b2b2e2936b11,2024-05-15 02:00:00+00:00,2024-05-14,2024,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0,0,0,1,0,0,Phoenix,Paradise,253.9,0,,,,Phoenix,home_city
faaaba7d-479f-4b77-855f-07ac3180794c,2024-05-15 02:00:00+00:00,2024-05-14,2024,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,0,0,1,0,0,Seattle,Seattle,0.0,0,,,,Seattle,home_city
faaaba7d-479f-4b77-855f-07ac3180794c,2024-05-15 02:00:00+00:00,2024-05-14,2024,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,0,0,1,0,0,Minneapolis,Seattle,1391.7,-2,,,,Minneapolis,home_city
8e6f47b8-a2bd-49d4-8a6e-32a88bcc0dda,2024-05-16 00:00:00+00:00,2024-05-15,2024,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,0,0,1,0,0,Arlington,Arlington,0.0,0,,,,Arlington,home_city
8e6f47b8-a2bd-49d4-8a6e-32a88bcc0dda,2024-05-16 00:00:00+00:00,2024-05-15,2024,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,0,0,1,0,0,Chicago,Arlington,817.0,0,,,,Chicago,home_city
6a826d4d-592b-487d-9e1b-6df346ddab7c,2024-05-16 02:00:00+00:00,2024-05-15,2024,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,0,1,0,0,Los Angeles,Long Beach,19.7,0,,,,Los Angeles,home_city
6a826d4d-592b-487d-9e1b-6df346ddab7c,2024-05-16 02:00:00+00:00,2024-05-15,2024,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,0,0,1,0,0,College Park,Long Beach,1925.5,-3,,,,College Park,home_city
2f2c3ff9-6492-41e7-9331-9b40051d7359,2024-05-16 23:00:00+00:00,2024-05-16,2024,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,1,0,1,1,Uncasville,Indianapolis,746.3,0,0a40e0a9-5339-4f1f-8815-cc89963c1bee,2024-05-14 23:30:00+00:00,Uncasville,Indianapolis,previous_game_city
2f2c3ff9-6492-41e7-9331-9b40051d7359,2024-05-16 23:00:00+00:00,2024-05-16,2024,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,1,0,1,1,Washington,Indianapolis,493.8,0,a0c81135-419b-46e1-b1e6-5f9fd9d56208,2024-05-14 23:00:00+00:00,Washington,Brooklyn,previous_game_city
87dbf38e-5908-4e9a-8cb8-e8d078fae6b4,2024-05-17 23:30:00+00:00,2024-05-17,2024,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,1,0,2,0,1,1,Uncasville,Uncasville,0.0,0,0a40e0a9-5339-4f1f-8815-cc89963c1bee,2024-05-14 23:30:00+00:00,Uncasville,Uncasville,previous_game_city
87dbf38e-5908-4e9a-8cb8-e8d078fae6b4,2024-05-17 23:30:00+00:00,2024-05-17,2024,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,0,0,2,0,1,1,Washington,Uncasville,316.7,0,a0c81135-419b-46e1-b1e6-5f9fd9d56208,2024-05-14 23:00:00+00:00,Washington,Washington,previous_game_city
6a32409c-0ce6-4631-9ff6-ea293abb59c3,2024-05-18 01:30:00+00:00,2024-05-17,2024,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,1,0,2,0,1,1,Seattle,Minneapolis,1391.7,2,faaaba7d-479f-4b77-855f-07ac3180794c,2024-05-15 02:00:00+00:00,Seattle,Minneapolis,previous_game_city
6a32409c-0ce6-4631-9ff6-ea293abb59c3,2024-05-18 01:30:00+00:00,2024-05-17,2024,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,0,2,0,1,1,Seattle,Minneapolis,1391.7,2,faaaba7d-479f-4b77-855f-07ac3180794c,2024-05-15 02:00:00+00:00,Seattle,Seattle,previous_game_city
6e8fece8-724b-4551-8262-c89ea1247cf0,2024-05-18 17:00:00+00:00,2024-05-18,2024,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,0,1,0,2,2,Indianapolis,Brooklyn,645.2,0,2f2c3ff9-6492-41e7-9331-9b40051d7359,2024-05-16 23:00:00+00:00,Indianapolis,Brooklyn,previous_game_city
6e8fece8-724b-4551-8262-c89ea1247cf0,2024-05-18 17:00:00+00:00,2024-05-18,2024,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0,1,0,2,2,Indianapolis,Brooklyn,645.2,0,2f2c3ff9-6492-41e7-9331-9b40051d7359,2024-05-16 23:00:00+00:00,Indianapolis,Indianapolis,previous_game_city
03b8f654-b298-4a34-8059-b89e4690cae3,2024-05-18 19:00:00+00:00,2024-05-18,2024,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,1,0,3,0,1,1,Paradise,Paradise,0.0,0,1b0a97b5-21ae-4b42-aa3f-b2b2e2936b11,2024-05-15 02:00:00+00:00,Paradise,Paradise,previous_game_city
03b8f654-b298-4a34-8059-b89e4690cae3,2024-05-18 19:00:00+00:00,2024-05-18,2024,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0,0,2,0,1,1,Long Beach,Paradise,230.1,0,6a826d4d-592b-487d-9e1b-6df346ddab7c,2024-05-16 02:00:00+00:00,Long Beach,Los Angeles,previous_game_city
7ada605d-fdb6-4219-a843-c9b4b1c5d728,2024-05-19 00:00:00+00:00,2024-05-18,2024,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,0,2,0,1,1,Arlington,Arlington,0.0,0,8e6f47b8-a2bd-49d4-8a6e-32a88bcc0dda,2024-05-16 00:00:00+00:00,Arlington,Arlington,previous_game_city
7ada605d-fdb6-4219-a843-c9b4b1c5d728,2024-05-19 00:00:00+00:00,2024-05-18,2024,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,0,2,0,1,1,Arlington,Arlington,0.0,0,8e6f47b8-a2bd-49d4-8a6e-32a88bcc0dda,2024-05-16 00:00:00+00:00,Arlington,Chicago,previous_game_city
3afbcbab-bc3d-44be-9ffc-23f7a57d5821,2024-05-19 02:00:00+00:00,2024-05-18,2024,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,3,0,1,1,Paradise,Phoenix,253.9,0,1b0a97b5-21ae-4b42-aa3f-b2b2e2936b11,2024-05-15 02:00:00+00:00,Paradise,Phoenix,previous_game_city
3afbcbab-bc3d-44be-9ffc-23f7a57d5821,2024-05-19 02:00:00+00:00,2024-05-18,2024,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0,0,2,0,1,1,Long Beach,Phoenix,348.4,0,6a826d4d-592b-487d-9e1b-6df346ddab7c,2024-05-16 02:00:00+00:00,Long Beach,College Park,previous_game_city
054ed469-4610-48a2-874b-e889239eb79e,2024-05-19 19:00:00+00:00,2024-05-19,2024,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,1,0,1,0,1,2,Uncasville,Washington,316.7,0,87dbf38e-5908-4e9a-8cb8-e8d078fae6b4,2024-05-17 23:30:00+00:00,Uncasville,Washington,previous_game_city
054ed469-4610-48a2-874b-e889239eb79e,2024-05-19 19:00:00+00:00,2024-05-19,2024,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,1,0,1,2,Minneapolis,Washington,936.1,1,6a32409c-0ce6-4631-9ff6-ea293abb59c3,2024-05-18 01:30:00+00:00,Minneapolis,Seattle,previous_game_city
16a5c15b-7624-4d68-b40e-84c54997abff,2024-05-20 23:00:00+00:00,2024-05-20,2024,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,1,0,2,3,Brooklyn,Indianapolis,645.2,0,6e8fece8-724b-4551-8262-c89ea1247cf0,2024-05-18 17:00:00+00:00,Brooklyn,Indianapolis,previous_game_city
16a5c15b-7624-4d68-b40e-84c54997abff,2024-05-20 23:00:00+00:00,2024-05-20,2024,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,2,0,1,2,Uncasville,Indianapolis,746.3,0,87dbf38e-5908-4e9a-8cb8-e8d078fae6b4,2024-05-17 23:30:00+00:00,Uncasville,Uncasville,previous_game_city
8c72e81a-9433-4dec-9dc7-f071c17b64a0,2024-05-20 23:00:00+00:00,2024-05-20,2024,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,1,0,1,0,2,3,Brooklyn,Brooklyn,0.0,0,6e8fece8-724b-4551-8262-c89ea1247cf0,2024-05-18 17:00:00+00:00,Brooklyn,Brooklyn,previous_game_city
8c72e81a-9433-4dec-9dc7-f071c17b64a0,2024-05-20 23:00:00+00:00,2024-05-20,2024,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0,0,1,2,3,Washington,Brooklyn,204.3,0,054ed469-4610-48a2-874b-e889239eb79e,2024-05-19 19:00:00+00:00,Washington,Seattle,previous_game_city
dda86e87-7276-443e-944e-7a7ab8ec4e5d,2024-05-21 23:30:00+00:00,2024-05-21,2024,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,1,0,2,0,1,2,Phoenix,College Park,1585.4,3,3afbcbab-bc3d-44be-9ffc-23f7a57d5821,2024-05-19 02:00:00+00:00,Phoenix,College Park,previous_game_city
dda86e87-7276-443e-944e-7a7ab8ec4e5d,2024-05-21 23:30:00+00:00,2024-05-21,2024,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0,0,2,0,1,2,Arlington,College Park,733.7,1,7ada605d-fdb6-4219-a843-c9b4b1c5d728,2024-05-19 00:00:00+00:00,Arlington,Arlington,previous_game_city
92202c84-77c7-43d8-833c-74618cdeea5b,2024-05-22 02:00:00+00:00,2024-05-21,2024,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,0,2,0,1,2,Paradise,Paradise,0.0,0,03b8f654-b298-4a34-8059-b89e4690cae3,2024-05-18 19:00:00+00:00,Paradise,Paradise,previous_game_city
92202c84-77c7-43d8-833c-74618cdeea5b,2024-05-22 02:00:00+00:00,2024-05-21,2024,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,0,0,2,0,1,2,Phoenix,Paradise,253.9,0,3afbcbab-bc3d-44be-9ffc-23f7a57d5821,2024-05-19 02:00:00+00:00,Phoenix,Phoenix,previous_game_city
f9c571f6-64b5-49f1-b536-1b3b59cfc6a1,2024-05-22 02:00:00+00:00,2024-05-21,2024,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,1,0,2,0,1,2,Paradise,Long Beach,230.1,0,03b8f654-b298-4a34-8059-b89e4690cae3,2024-05-18 19:00:00+00:00,Paradise,Los Angeles,previous_game_city
