season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2025,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.3962972900456131,0.3690963690963691,0.6037027099543869,0.6309036309036309,0.1473901460334166,0.1617606106770193
2025,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.4116279069767442,0.3704277743335399,0.5883720930232558,0.62957222566646,0.1597761149594109,0.1480630209624811
2025,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.3824244529350469,0.382603008502289,0.6175755470649531,0.6173969914977109,0.1649760452739215,0.1469219720418361
2025,3c409388-ab73-4c7f-953d-3a71062240f6,0.3032758013384994,0.3773841961852861,0.6967241986615005,0.6226158038147139,0.1880644499178982,0.1343789696912433
2025,4f57ec40-0d35-4b59-bea0-9d040f0d2292,0.4596719070403281,0.4213009774182676,0.5403280929596719,0.5786990225817323,0.1624780057159711,0.1469260907916059
2025,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.2694414019715224,0.3681802182330165,0.7305585980284776,0.6318197817669835,0.1744088015849597,0.1556109778393059
2025,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.4131410256410256,0.3025508556667743,0.5868589743589744,0.6974491443332257,0.1429664433480141,0.1430102787072471
2025,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.3014056881333769,0.3679278028462339,0.6985943118666231,0.6320721971537661,0.1496214577119886,0.1485941699400454
2025,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.3722801788375559,0.35383217206907,0.6277198211624441,0.64616782793093,0.1473277789067263,0.1711250444925115
2025,FR_LVA_ACES,0.3650026838432635,0.3282988871224165,0.6349973161567365,0.6717011128775835,0.1448105787507373,0.1531313131313131
2025,a015b02d-845c-40c1-8ef4-844984f47e4d,0.3043780403057678,0.3667021654242101,0.6956219596942321,0.6332978345757898,0.1578820798611474,0.1656418817332517
2025,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.316598682146219,0.3239947264337508,0.683401317853781,0.6760052735662492,0.138136484745996,0.1769727756477734
2025,f073a15f-0486-4179-b0a3-dfd0294eb595,0.3391478410065771,0.3207715133531157,0.660852158993423,0.6792284866468843,0.154851584367117,0.1691350451318903
