season_year,scheduled,game_id,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,elo_pre,elo_post,p_win_pre
2017,2017-05-13 19:00:00+00:00,0d837e00-0944-43a1-88b9-72662d82a6c8,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,1398.816621790797,1388.953895365328,0.33716375060686277
2017,2017-05-13 19:00:00+00:00,0d837e00-0944-43a1-88b9-72662d82a6c8,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,1,1491.2427717697387,1501.1054981952077,0.6628362493931372
2017,2017-05-13 21:00:00+00:00,957c5f53-188e-4836-ba55-7513dc28c9a4,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,1520.0747238633307,1508.121273564626,0.370261141539555
2017,2017-05-13 21:00:00+00:00,957c5f53-188e-4836-ba55-7513dc28c9a4,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,1,1587.335666584842,1599.2891168835467,0.629738858460445
2017,2017-05-13 23:00:00+00:00,9688ed87-0376-49ff-a9f0-78a7e11b817b,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,0,1489.6374434829575,1503.952513952651,0.44744295623956
2017,2017-05-13 23:00:00+00:00,9688ed87-0376-49ff-a9f0-78a7e11b817b,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,1501.2932209967285,1486.9781505270348,0.55255704376044
2017,2017-05-14 19:00:00+00:00,336e03ae-e067-45ea-9bf0-10fe2ae567a5,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,1388.953895365328,1375.410978120899,0.31297370364401855
2017,2017-05-14 19:00:00+00:00,336e03ae-e067-45ea-9bf0-10fe2ae567a5,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,1,1500.5400997789884,1514.0830170234174,0.6870262963559814
2017,2017-05-14 22:00:00+00:00,5f2b1fbf-c77c-4944-b84d-43cc7d6d91bf,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0,1424.782581482761,1445.954355670641,0.3286496927072229
2017,2017-05-14 22:00:00+00:00,5f2b1fbf-c77c-4944-b84d-43cc7d6d91bf,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,1,1523.8689660809723,1502.6971918930924,0.6713503072927771
2017,2017-05-14 23:00:00+00:00,348cc82c-42f1-4fca-bf59-3f11b9d54989,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,1500.8007502329103,1491.749255620778,0.3136443946995183
2017,2017-05-14 23:00:00+00:00,348cc82c-42f1-4fca-bf59-3f11b9d54989,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,1611.8454119802336,1620.896906592366,0.6863556053004817
2017,2017-05-14 23:00:00+00:00,a9e516f1-22c3-4b5b-9092-bf92f1eecab4,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,1509.7617419557425,1499.993702199849,0.4664334948113139
2017,2017-05-14 23:00:00+00:00,a9e516f1-22c3-4b5b-9092-bf92f1eecab4,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,1508.121273564626,1517.8893133205197,0.5335665051886861
2017,2017-05-18 02:00:00+00:00,00cbdea9-d05b-4095-a513-aadf720983b6,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0,1499.993702199849,1468.7772535839063,0.4602157538356112
2017,2017-05-18 02:00:00+00:00,00cbdea9-d05b-4095-a513-aadf720983b6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,1502.6971918930924,1533.913640509035,0.5397842461643888
2017,2017-05-18 23:00:00+00:00,17c3b022-9b58-4afe-b739-23e09fe59c52,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,1620.896906592366,1640.9028978642928,0.6331288384687849
2017,2017-05-18 23:00:00+00:00,17c3b022-9b58-4afe-b739-23e09fe59c52,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,1501.1054981952077,1481.0995069232808,0.36687116153121513
2017,2017-05-20 00:00:00+00:00,d85a41a1-d9ec-40c5-860d-0e51ca6fa41a,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,0,1533.913640509035,1540.7832262315915,0.683196995444662
2017,2017-05-20 00:00:00+00:00,d85a41a1-d9ec-40c5-860d-0e51ca6fa41a,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,FR_LVA_ACES,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,1375.410978120899,1368.5413923983429,0.31680300455533805
2017,2017-05-20 00:30:00+00:00,9cb81013-3631-4d73-908f-ff1409acf1d8,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,0,1503.952513952651,1519.005040261735,0.48159233153677317
2017,2017-05-20 00:30:00+00:00,9cb81013-3631-4d73-908f-ff1409acf1d8,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,1491.749255620778,1476.696729311694,0.5184076684632268
2017,2017-05-20 02:30:00+00:00,c2a5ff5d-2f1e-4147-9a1c-93e1f4d5c1a1,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,1514.0830170234174,1503.043798503069,0.34651413159385036
2017,2017-05-20 02:30:00+00:00,c2a5ff5d-2f1e-4147-9a1c-93e1f4d5c1a1,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,1,1599.2891168835467,1610.3283354038952,0.6534858684061496
2017,2017-05-20 23:00:00+00:00,24671d6d-844f-4538-b94b-832bb60003aa,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,1486.9781505270348,1480.4772898375174,0.49021655302099
2017,2017-05-20 23:00:00+00:00,24671d6d-844f-4538-b94b-832bb60003aa,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,1468.7772535839063,1475.2781142734236,0.50978344697901
2017,2017-05-21 00:00:00+00:00,69a7efb0-ba72-47c7-af80-c441e7939b3f,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,1640.9028978642928,1644.1099242279913,0.7267712554053749
2017,2017-05-21 00:00:00+00:00,69a7efb0-ba72-47c7-af80-c441e7939b3f,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,1445.954355670641,1442.7473293069424,0.27322874459462515
