season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2019,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.31124944419742107,0.27804681194511705,0.6887505558025789,0.721953188054883,0.15443629086057373,0.14579651603130522
2019,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.2820186598812553,0.29549319727891155,0.7179813401187447,0.7045068027210885,0.16705135235083332,0.14710762789747778
2019,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.2981995498874719,0.3074856046065259,0.7018004501125281,0.692514395393474,0.1563478987306523,0.17278875933685553
2019,3c409388-ab73-4c7f-953d-3a71062240f6,0.30917684127609296,0.2614747930775019,0.6908231587239071,0.7385252069224981,0.160727679687593,0.14164634854290029
2019,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.35962877030162416,0.2714382174206617,0.6403712296983759,0.7285617825793382,0.12810147316694143,0.15622080591251636
2019,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.31802721088435376,0.28613199665831246,0.6819727891156463,0.7138680033416875,0.15776215507602143,0.14782675472277684
2019,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.2922737306843267,0.2807585568917669,0.7077262693156733,0.7192414431082331,0.16480595427963848,0.16226491954647293
2019,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.26085106382978723,0.3017802865827182,0.7391489361702127,0.6982197134172818,0.18121222105356533,0.18554900676708141
2019,FR_LVA_ACES,0.2096069868995633,0.32781106802960874,0.7903930131004366,0.6721889319703913,0.15401247310893326,0.13652122863567387
2019,a015b02d-845c-40c1-8ef4-844984f47e4d,0.2923996017258546,0.3123209169054441,0.7076003982741453,0.6876790830945558,0.1461211477151966,0.1703559260290998
2019,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.3183536329273415,0.2871077184054283,0.6816463670726586,0.7128922815945716,0.17673501676314368,0.18304114308877178
2019,f073a15f-0486-4179-b0a3-dfd0294eb595,0.24389198456922417,0.289873417721519,0.7561080154307758,0.710126582278481,0.15422638999387006,0.14403318940852106
