game_id,game_ts,game_date,season,team_id,opponent_team_id,is_home,is_playoff,player_id,player_name,listed_on_game_summary_flag,state_asof_ts,m_ewma_pre,q_pre,strength_pre,days_since_first_report_pre,days_since_last_dnp_pre,consec_dnps_pre,played_last_game_pre,minutes_last_game_pre,days_since_last_played_pre,injury_present_flag_pre,played_in_game,minutes_in_game,not_playing_reason,not_playing_description
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,4945c3b5-f536-470c-8f2b-76568b59fe52,Kiki Iriafen,1,2026-05-07 23:59:59+00:00,27.38185291635935,0.5773446261633964,15.808765635656595,0,0,0,0,0.0,0,0,1,27.566666666666663,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,4945c3b5-f536-470c-8f2b-76568b59fe52,Kiki Iriafen,1,2026-05-09 23:59:59+00:00,27.399276479531967,0.6172425037986266,16.91199801649713,0,0,0,1,27.566666666666663,1,0,1,27.8,,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,4d70f9da-972d-4903-b9e5-d4d4aaa0a91d,Michaela Onyenwere,1,2026-05-07 23:59:59+00:00,21.812614629443225,0.2740590697740643,5.977944874685356,0,0,0,0,0.0,0,0,0,0.0,Inactive - Injury/Illness,Left Leg Injury Management
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,4d70f9da-972d-4903-b9e5-d4d4aaa0a91d,Michaela Onyenwere,1,2026-05-09 23:59:59+00:00,19.75620124935581,0.2740590697740643,5.4143661366676605,0,0,0,0,0.0,0,0,0,0.0,DNP – Injury/Illness,Left Knee Injury Management
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,4e5370b1-4813-4e01-914e-e7f4a00ba565,Sonia Citron,1,2026-05-07 23:59:59+00:00,31.222083794932832,0.4562082399716311,14.243771896333092,0,0,0,0,0.0,0,0,1,34.28333333333333,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,4e5370b1-4813-4e01-914e-e7f4a00ba565,Sonia Citron,1,2026-05-09 23:59:59+00:00,31.51068718418704,0.5015713267382365,15.80485717740624,0,0,0,1,34.28333333333333,1,0,1,35.93333333333333,,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,54e15980-ce12-4c08-893f-f19a8c57be49,Lucy Olsen,1,2026-05-07 23:59:59+00:00,14.466424346845727,0.3561339923690449,5.151985457946922,0,0,0,0,0.0,0,0,1,9.933333333333334,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,54e15980-ce12-4c08-893f-f19a8c57be49,Lucy Olsen,1,2026-05-09 23:59:59+00:00,14.039061136533563,0.309004369666674,4.338131237206453,0,0,0,1,9.933333333333334,1,0,1,4.75,,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,58456ac4-0f93-4ffd-a6b4-52495df0a69f,Rori Harmon,1,2026-05-07 23:59:59+00:00,0.0,0.4657767596924795,0.0,0,0,0,0,0.0,0,0,1,19.566666666666663,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,58456ac4-0f93-4ffd-a6b4-52495df0a69f,Rori Harmon,1,2026-05-09 23:59:59+00:00,1.844673635902892,0.4238245367832038,0.7818179492527315,0,0,0,1,19.566666666666663,1,0,1,21.7,,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,757cdede-a858-4dfd-8089-a3d72ecd82c5,Alicia Florez Getino,1,2026-05-07 23:59:59+00:00,0.0,0.4657767596924795,0.0,0,0,0,0,0.0,0,0,0,0.0,Inactive - Not With Team,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,757cdede-a858-4dfd-8089-a3d72ecd82c5,Alicia Florez Getino,1,2026-05-09 23:59:59+00:00,0.0,0.4657767596924795,0.0,0,0,0,0,0.0,0,0,0,0.0,DNP – Personal,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,7709c3e4-3fcb-4483-95b5-ba433eab864a,Georgia Amoore,1,2026-05-07 23:59:59+00:00,0.0,0.4617662678690515,0.0,0,0,0,0,0.0,0,0,1,20.433333333333334,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,7709c3e4-3fcb-4483-95b5-ba433eab864a,Georgia Amoore,1,2026-05-09 23:59:59+00:00,1.9263797935408395,0.4181396842188014,0.8054958385566464,0,0,0,1,20.433333333333334,1,0,1,21.366666666666667,,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,a8e64df8-bd27-4c28-94c9-7c1c370960dc,Shakira Austin,1,2026-05-07 23:59:59+00:00,22.10022779028596,0.5906223937317678,13.052889439516031,0,0,0,0,0.0,0,0,1,27.95,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,a8e64df8-bd27-4c28-94c9-7c1c370960dc,Shakira Austin,1,2026-05-09 23:59:59+00:00,22.651722879108625,0.6214855805550165,14.077719144094173,0,0,0,1,27.95,1,0,1,33.38333333333333,,
61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,2026-05-08,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,0,ec5e3e73-1818-4cf2-a5d4-f9ea7ca6fb32,Darianna Littlepage-Buggs,1,2026-05-07 23:59:59+00:00,0.0,0.4657767596924795,0.0,0,0,0,0,0.0,0,0,0,0.0,Inactive - Coaches Decision,Coach's Decision
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,ec5e3e73-1818-4cf2-a5d4-f9ea7ca6fb32,Darianna Littlepage-Buggs,1,2026-05-09 23:59:59+00:00,0.0,0.4657767596924795,0.0,0,0,0,0,0.0,0,0,0,0.0,DNP – Coach's Decision,
a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,2026-05-08,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,15f0b384-7c91-463e-9ae8-fa73d549f23a,Julie Vanloo,1,2026-05-07 23:59:59+00:00,9.877046121681492,0.2081334400038974,2.0557435863827225,0,0,0,0,0.0,0,0,1,22.016666666666666,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,15f0b384-7c91-463e-9ae8-fa73d549f23a,Julie Vanloo,1,2026-05-09 23:59:59+00:00,11.021525063889287,0.3384556690277179,3.73029763920441,0,0,0,1,22.016666666666666,1,0,1,13.333333333333334,,
a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,2026-05-08,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,2199ae2c-7588-4610-9deb-a1b5e8025d43,Sabrina Ionescu,1,2026-05-07 23:59:59+00:00,24.344022659312003,0.5671163436162524,13.80589311946022,0,0,0,0,0.0,0,0,0,0.0,DND - Injury/Illness,L. Foot
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,2199ae2c-7588-4610-9deb-a1b5e8025d43,Sabrina Ionescu,1,2026-05-09 23:59:59+00:00,22.048957405915644,0.5671163436162524,12.504324104593369,5,1,1,0,0.0,0,1,0,0.0,DNP – Coach's Decision,
a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,2026-05-08,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,357ea521-789b-4d23-a7ad-f4f539c0d824,Satou Sabally,1,2026-05-07 23:59:59+00:00,26.237630184737927,0.5806609914673452,15.235168356823468,0,0,0,0,0.0,0,0,0,0.0,NWT - Not With Team,Cyst
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,357ea521-789b-4d23-a7ad-f4f539c0d824,Satou Sabally,1,2026-05-09 23:59:59+00:00,23.76404255252212,0.5806609914673452,13.798852509819675,0,0,0,0,0.0,0,0,0,0.0,DNP – Coach's Decision,
a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,2026-05-08,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,Betnijah Laney-Hamilton,1,2026-05-07 23:59:59+00:00,0.0,0.4657767596924795,0.0,0,0,0,0,0.0,0,0,1,28.48333333333333,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,Betnijah Laney-Hamilton,1,2026-05-09 23:59:59+00:00,2.68530429621639,0.4642815236933715,1.2467371702277021,0,0,0,1,28.48333333333333,1,0,1,25.23333333333333,,
a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,2026-05-08,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,6fa763e6-846f-4f9d-a4ce-256d8b328424,Breanna Stewart,1,2026-05-07 23:59:59+00:00,23.328999136747044,0.6767491570910759,15.787880501571998,0,0,0,0,0.0,0,0,1,28.35,,
1ef40916-c578-4316-b5d3-6c626d6dd895,2026-05-10 19:00:00+00:00,2026-05-10,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,6fa763e6-846f-4f9d-a4ce-256d8b328424,Breanna Stewart,1,2026-05-09 23:59:59+00:00,23.80236069986229,0.7654184107858782,18.21876509984084,0,0,0,1,28.35,1,0,1,38.66666666666666,,
a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,2026-05-08,2026,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,89e9800d-9af2-4b27-b6b6-835816bc2d3d,Marine Johannes,1,2026-05-07 23:59:59+00:00,11.517619336763756,0.3480439540256668,4.008637774929736,0,0,0,0,0.0,0,0,1,28.0,,
