season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2022,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.39402280770743214,0.33973866256725593,0.6059771922925679,0.6602613374327441,0.15845943202473972,0.1643702475558859
2022,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.40752110514198003,0.30766396462785556,0.59247889485802,0.6923360353721444,0.17354493687699968,0.1358848868941564
2022,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.25280199252801994,0.34662190516156105,0.7471980074719801,0.6533780948384389,0.16390293476105494,0.17836705870893904
2022,3c409388-ab73-4c7f-953d-3a71062240f6,0.3144570286475683,0.26182052106786746,0.6855429713524317,0.7381794789321325,0.15769511601492778,0.15343658285079717
2022,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.3382004735595896,0.3299595141700405,0.6617995264404104,0.6700404858299596,0.15446114868902222,0.17274020837352885
2022,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.31303288672350793,0.3599832565927166,0.6869671132764921,0.6400167434072834,0.17507593655079312,0.1636726793001837
2022,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.33069082672706684,0.31247585940517575,0.6693091732729332,0.6875241405948243,0.1512302324527618,0.1599405194176436
2022,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.29287489643744824,0.363237639553429,0.7071251035625518,0.636762360446571,0.17039773697173655,0.13690483565224934
2022,FR_LVA_ACES,0.3795161797046811,0.3427258805513017,0.6204838202953189,0.6572741194486983,0.13040638040638042,0.1393931845834012
2022,a015b02d-845c-40c1-8ef4-844984f47e4d,0.24524886877828053,0.34513556618819774,0.7547511312217194,0.6548644338118023,0.16201283484154738,0.17685939441067416
2022,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.3658957542285122,0.3195697432338654,0.6341042457714877,0.6804302567661347,0.14475595974815691,0.16532330477588922
2022,f073a15f-0486-4179-b0a3-dfd0294eb595,0.2898318654923939,0.30685042561815973,0.7101681345076061,0.6931495743818403,0.17453085634903817,0.16352546580885424
