season,franchise_id,off_3pa_rate,def_3pa_allowed,off_2pa_rate,def_2pa_allowed,off_tov_pct,def_forced_tov
2023,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0.3232994526974199,0.3096797671033479,0.6767005473025801,0.6903202328966521,0.18465632132493778,0.14164069456812112
2023,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0.41785510553337135,0.31160033869602033,0.5821448944666286,0.6883996613039797,0.15172111379083533,0.1400405786873677
2023,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0.29191616766467066,0.34461772537086344,0.7080838323353293,0.6553822746291366,0.15485009611385275,0.17898084876820716
2023,3c409388-ab73-4c7f-953d-3a71062240f6,0.3188356164383562,0.2857142857142857,0.6811643835616439,0.7142857142857143,0.15851306881301222,0.15473171139013264
2023,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0.3402242466713385,0.35080789946140034,0.6597757533286616,0.6491921005385997,0.1474192271058743,0.17012903430012344
2023,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0.28112033195020747,0.3109128345916266,0.7188796680497925,0.6890871654083733,0.15755603981870822,0.15077850944673518
2023,5f0b5caf-708b-4300-92f2-53b51d83ec06,0.29193109700815956,0.3339856490541422,0.7080689029918404,0.6660143509458578,0.1425886317972649,0.1597265442663762
2023,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0.3124567474048443,0.35309705200397484,0.6875432525951557,0.6469029479960252,0.15806468413103486,0.14621235481550005
2023,FR_LVA_ACES,0.3546288080449571,0.3241616509028375,0.6453711919550429,0.6758383490971626,0.13370448115360042,0.14836398631308811
2023,a015b02d-845c-40c1-8ef4-844984f47e4d,0.29940494832445974,0.32716650438169426,0.7005950516755403,0.6728334956183057,0.14901464954226123,0.17275396023561257
2023,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0.3561442236938926,0.30944625407166126,0.6438557763061075,0.6905537459283387,0.1682434942207267,0.15157350352112678
2023,f073a15f-0486-4179-b0a3-dfd0294eb595,0.28974358974358977,0.3400297619047619,0.7102564102564103,0.6599702380952381,0.1635585952103446,0.1481320299946438
