season,game_id,game_ts,game_date,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,net_rtg_ewma_pre,efg_ewma_pre,tov_pct_ewma_pre,orb_pct_ewma_pre,ftr_ewma_pre,last_completed_game_id,last_completed_game_ts,net_rtg_last_game,efg_last_game,tov_pct_last_game,orb_pct_last_game,ftr_last_game,net_rtg_game,efg_game,tov_pct_game,orb_pct_game,ftr_game,poss_game,poss_opp_game,ortg_game,drtg_game,bronze_file
2025,127815af-ec83-4409-b0c3-4140a357a60c,2025-05-16 23:30:00+00:00,2025-05-16,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15.940884539941422,0.5819672131147541,0.11444557477110885,0.18518518518518517,0.5081967213114754,78.64,86.88,119.5320447609359,103.59116022099448,game_summary__127815af-ec83-4409-b0c3-4140a357a60c__20260224T230400Z.json
2025,127815af-ec83-4409-b0c3-4140a357a60c,2025-05-16 23:30:00+00:00,2025-05-16,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-15.940884539941422,0.4864864864864865,0.1841620626151013,0.4166666666666667,0.36486486486486486,86.88,78.64,103.59116022099448,119.5320447609359,game_summary__127815af-ec83-4409-b0c3-4140a357a60c__20260224T230400Z.json
2025,7bbb5b8b-7d33-4ca4-9478-a4732d10c367,2025-05-16 23:30:00+00:00,2025-05-16,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-15.507187538502862,0.49242424242424243,0.17951172809956917,0.24242424242424243,0.36363636363636365,83.56,85.32,100.52656773575875,116.03375527426161,game_summary__7bbb5b8b-7d33-4ca4-9478-a4732d10c367__20260224T230401Z.json
2025,7bbb5b8b-7d33-4ca4-9478-a4732d10c367,2025-05-16 23:30:00+00:00,2025-05-16,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15.507187538502862,0.5833333333333334,0.1523675574308486,0.1935483870967742,0.42424242424242425,85.32,83.56,116.03375527426161,100.52656773575875,game_summary__7bbb5b8b-7d33-4ca4-9478-a4732d10c367__20260224T230401Z.json
2025,293a4a3d-3699-4cd3-b085-0dc0e8c56188,2025-05-17 02:00:00+00:00,2025-05-17,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,4f57ec40-0d35-4b59-bea0-9d040f0d2292,4f57ec40-0d35-4b59-bea0-9d040f0d2292,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,21.410067593996445,0.5158730158730159,0.14771048744460857,0.1111111111111111,0.3333333333333333,81.24,81.72,103.397341211226,81.98727361722956,game_summary__293a4a3d-3699-4cd3-b085-0dc0e8c56188__20260224T230401Z.json
2025,293a4a3d-3699-4cd3-b085-0dc0e8c56188,2025-05-17 02:00:00+00:00,2025-05-17,4f57ec40-0d35-4b59-bea0-9d040f0d2292,4f57ec40-0d35-4b59-bea0-9d040f0d2292,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-21.410067593996445,0.4365079365079365,0.2692119432207538,0.2727272727272727,0.20634920634920634,81.72,81.24,81.98727361722956,103.397341211226,game_summary__293a4a3d-3699-4cd3-b085-0dc0e8c56188__20260224T230401Z.json
2025,8e354cb1-e600-4ccd-aec8-3b9daa7dd2ca,2025-05-17 17:00:00+00:00,2025-05-17,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,22.25077330311575,0.5138888888888888,0.07385524372230429,0.17142857142857143,0.2916666666666667,81.24,85.72,113.24470704086657,90.99393373775082,game_summary__8e354cb1-e600-4ccd-aec8-3b9daa7dd2ca__20260224T230402Z.json
2025,8e354cb1-e600-4ccd-aec8-3b9daa7dd2ca,2025-05-17 17:00:00+00:00,2025-05-17,171b097d-01db-4ae8-9d56-035689402ec6,FR_LVA_ACES,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-22.25077330311575,0.40853658536585363,0.11665888940737285,0.24489795918367346,0.15853658536585366,85.72,81.24,90.99393373775082,113.24470704086657,game_summary__8e354cb1-e600-4ccd-aec8-3b9daa7dd2ca__20260224T230402Z.json
2025,edfb1305-dc50-48e3-9ea5-c3e16ace9489,2025-05-17 19:00:00+00:00,2025-05-17,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-41.43724574052443,0.3291139240506329,0.2104563579973416,0.26,0.1518987341772152,90.28,88.0,64.24457244129376,105.68181818181819,game_summary__edfb1305-dc50-48e3-9ea5-c3e16ace9489__20260224T230403Z.json
2025,edfb1305-dc50-48e3-9ea5-c3e16ace9489,2025-05-17 19:00:00+00:00,2025-05-17,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,41.43724574052443,0.5133333333333333,0.125,0.23684210526315788,0.3333333333333333,88.0,90.28,105.68181818181819,64.24457244129376,game_summary__edfb1305-dc50-48e3-9ea5-c3e16ace9489__20260224T230403Z.json
