season,game_id,game_ts,game_date,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,is_playoff,net_rtg_ewma_pre,efg_ewma_pre,tov_pct_ewma_pre,orb_pct_ewma_pre,ftr_ewma_pre,last_completed_game_id,last_completed_game_ts,net_rtg_last_game,efg_last_game,tov_pct_last_game,orb_pct_last_game,ftr_last_game,net_rtg_game,efg_game,tov_pct_game,orb_pct_game,ftr_game,poss_game,poss_opp_game,ortg_game,drtg_game,bronze_file
2023,3798e8e2-e968-4479-878d-74f72a1faca7,2023-05-19 23:00:00+00:00,2023-05-19,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,10.685149568418524,0.3484848484848485,0.20910780669144982,0.3076923076923077,0.48484848484848486,86.08,86.36,81.31970260223048,70.63455303381195,game_summary__3798e8e2-e968-4479-878d-74f72a1faca7__20260227T224338Z.json
2023,3798e8e2-e968-4479-878d-74f72a1faca7,2023-05-19 23:00:00+00:00,2023-05-19,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-10.685149568418524,0.3787878787878788,0.2315886984715146,0.20512820512820512,0.2878787878787879,86.36,86.08,70.63455303381195,81.31970260223048,game_summary__3798e8e2-e968-4479-878d-74f72a1faca7__20260227T224338Z.json
2023,bc9e26a9-05e3-44b2-94bd-98f6c789588c,2023-05-19 23:00:00+00:00,2023-05-19,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-20.866965736762495,0.39552238805970147,0.2524093620927031,0.21621621621621623,0.208955223880597,87.16,84.84,73.4281780633318,94.2951438000943,game_summary__bc9e26a9-05e3-44b2-94bd-98f6c789588c__20260227T224339Z.json
2023,bc9e26a9-05e3-44b2-94bd-98f6c789588c,2023-05-19 23:00:00+00:00,2023-05-19,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,20.866965736762495,0.5,0.15322960867515323,0.08571428571428572,0.15714285714285714,84.84,87.16,94.2951438000943,73.4281780633318,game_summary__bc9e26a9-05e3-44b2-94bd-98f6c789588c__20260227T224339Z.json
2023,4eb0419f-1f3f-47fb-ae8c-f8618da5118d,2023-05-20 00:00:00+00:00,2023-05-20,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,16.43216458499043,0.4930555555555556,0.15067805123053743,0.19444444444444445,0.08333333333333333,79.64,82.24,96.68508287292818,80.25291828793775,game_summary__4eb0419f-1f3f-47fb-ae8c-f8618da5118d__20260227T224341Z.json
2023,4eb0419f-1f3f-47fb-ae8c-f8618da5118d,2023-05-20 00:00:00+00:00,2023-05-20,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-16.43216458499043,0.38095238095238093,0.2553501945525292,0.28205128205128205,0.3333333333333333,82.24,79.64,80.25291828793775,96.68508287292818,game_summary__4eb0419f-1f3f-47fb-ae8c-f8618da5118d__20260227T224341Z.json
2023,809c98aa-9edd-40bb-999d-a27120b5f33d,2023-05-20 03:00:00+00:00,2023-05-20,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-30.245108799723496,0.4576271186440678,0.26252983293556087,0.2222222222222222,0.3389830508474576,83.8,81.76,84.7255369928401,114.9706457925636,game_summary__809c98aa-9edd-40bb-999d-a27120b5f33d__20260227T224343Z.json
2023,809c98aa-9edd-40bb-999d-a27120b5f33d,2023-05-20 03:00:00+00:00,2023-05-20,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,30.245108799723496,0.4589041095890411,0.08561643835616438,0.28205128205128205,0.3972602739726027,81.76,83.8,114.9706457925636,84.7255369928401,game_summary__809c98aa-9edd-40bb-999d-a27120b5f33d__20260227T224343Z.json
2023,211015b3-e25a-4fc2-92bd-0a8606f9a2ea,2023-05-20 17:00:00+00:00,2023-05-20,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-9.597491288415554,0.40853658536585363,0.21073646850044367,0.38636363636363635,0.17073170731707318,90.16,88.44,86.51286601597161,96.11035730438716,game_summary__211015b3-e25a-4fc2-92bd-0a8606f9a2ea__20260227T224345Z.json
2023,211015b3-e25a-4fc2-92bd-0a8606f9a2ea,2023-05-20 17:00:00+00:00,2023-05-20,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9.597491288415554,0.42567567567567566,0.18091361374943465,0.3170731707317073,0.35135135135135137,88.44,90.16,96.11035730438716,86.51286601597161,game_summary__211015b3-e25a-4fc2-92bd-0a8606f9a2ea__20260227T224345Z.json
