season_year,scheduled,game_id,team_id,franchise_id,opponent_team_id,opponent_franchise_id,is_home,elo_pre,elo_post,p_win_pre
2019,2019-05-24 23:30:00+00:00,aa0bf32b-8643-4c03-8427-158b62349129,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0,1487.032860692013,1480.0781319903379,0.3947123749317726
2019,2019-05-24 23:30:00+00:00,aa0bf32b-8643-4c03-8427-158b62349129,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5f0b5caf-708b-4300-92f2-53b51d83ec06,5f0b5caf-708b-4300-92f2-53b51d83ec06,1,1536.3052816789782,1543.2600103806533,0.6052876250682274
2019,2019-05-25 00:00:00+00:00,683e59f3-f0e2-4524-a4d9-900e91a5417f,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,1405.6655066005576,1411.3885503705922,0.44785529751722797
2019,2019-05-25 00:00:00+00:00,683e59f3-f0e2-4524-a4d9-900e91a5417f,08ed8274-e29f-4248-bc2e-83cc8ed18d75,08ed8274-e29f-4248-bc2e-83cc8ed18d75,f073a15f-0486-4179-b0a3-dfd0294eb595,f073a15f-0486-4179-b0a3-dfd0294eb595,1,1417.0315842083223,1411.3085404382878,0.552144702482772
2019,2019-05-25 19:30:00+00:00,57de536c-4512-4209-8692-c64a79d98fe3,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,1551.1902844193528,1539.0819972924066,0.39975852262351286
2019,2019-05-25 19:30:00+00:00,57de536c-4512-4209-8692-c64a79d98fe3,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,1,1596.801592797976,1608.909879924922,0.6002414773764871
2019,2019-05-25 23:30:00+00:00,c1c4f579-bf11-43fe-9bd9-6e4c6b551d21,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,0,1556.056922603525,1534.955363484834,0.45150455779073095
2019,2019-05-25 23:30:00+00:00,c1c4f579-bf11-43fe-9bd9-6e4c6b551d21,a015b02d-845c-40c1-8ef4-844984f47e4d,a015b02d-845c-40c1-8ef4-844984f47e4d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,1,1564.861276351405,1585.962835470096,0.548495442209269
2019,2019-05-26 00:00:00+00:00,24f58f8f-7743-4229-8cdc-0ff13689e792,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0,1447.7568570731887,1428.0401378164418,0.3767204469198502
2019,2019-05-26 00:00:00+00:00,24f58f8f-7743-4229-8cdc-0ff13689e792,6f017f37-be96-4bdc-b6d3-0a0429c72e89,6f017f37-be96-4bdc-b6d3-0a0429c72e89,3c409388-ab73-4c7f-953d-3a71062240f6,3c409388-ab73-4c7f-953d-3a71062240f6,1,1510.2223319830596,1529.9390512398065,0.6232795530801498
