game_id,season,home_win,model,pred_prob
636f5ffc-2155-419d-8f7d-9841224d35c3,2020,1,elo,0.623977543067345
f122377f-83e3-4a5c-a2b0-11102a68f36f,2020,1,elo,0.4558333115956667
f40300ba-a812-471c-af1e-fee2a49a5406,2020,1,elo,0.9013491657036936
562d4da6-bfd6-46d4-a471-acc451ab3ce9,2020,1,elo,0.7907779820672988
eae835f4-1de1-4e94-884d-920b8865fa16,2020,1,elo,0.7523719205067387
cef6f72b-2366-41dc-be84-18e73aa4d9e6,2020,1,elo,0.7005139112657335
18ace43c-dc12-4fa8-90ca-092d7d5dd84f,2020,0,elo,0.1772199898690765
75c4e8e7-588e-4b27-adda-7c6ba4ac8384,2020,1,elo,0.2246920747511268
83b01ad2-ef56-4330-ad96-4efff3be363a,2020,1,elo,0.6553345943155875
ca8edbd7-5c07-42b3-895b-2e62f318ea72,2020,0,elo,0.1629881702925721
24c9f58e-0f59-411c-bc85-34e4ebe72120,2020,1,elo,0.3500652725374267
f9bfca28-6b95-4308-8599-b1e848fb6127,2020,0,elo,0.403467281845392
cda5c741-035e-4f21-af34-0244127e5bb1,2020,1,elo,0.5250459709774528
14e6a830-6de3-4147-8f89-cdc2cb75ec97,2020,1,elo,0.7283875196882265
9bb050f5-c9ad-492e-a1bb-0e8e9c600310,2020,1,elo,0.8160787747893078
81ee36ce-61e3-4394-90bb-051da067f61b,2020,0,elo,0.8523567038931075
e3194f46-d060-4925-bda3-4088bf5b6847,2020,1,elo,0.7955813202645554
b26ec177-21c0-4fad-852a-7969ceab1361,2020,0,elo,0.5925224107614037
d8e5f800-0061-45c6-aa78-acccc5d21c92,2020,0,elo,0.8814706829689832
6e3da5d7-17ea-42d4-9a98-1a7ea836b5a2,2020,0,elo,0.2180224351893913
6a064f5d-1bc7-4dc4-a53d-72edc9ff1eda,2020,1,elo,0.7884859117332075
41c73e33-6ddb-4089-b8e1-5675d44ffb67,2020,0,elo,0.2076525838180152
8325febf-cf8c-4fa6-a026-600ff9848e50,2020,0,elo,0.3903762846918265
7a4255ef-3492-43d0-8fca-b7132a2886c5,2020,1,elo,0.4956466023386004
d127998f-a85d-4765-bf0a-5c6844748bd7,2020,1,elo,0.9100848281604016
5a3785eb-17c1-470f-943e-72fd9b4d0e8c,2020,0,elo,0.4552182324180779
a53cd461-8c05-486c-986e-3d7f3234c67c,2020,0,elo,0.5633003549357954
0ff80e9a-00ac-4e3e-8d04-29c21cb56deb,2020,0,elo,0.4642453603847438
e7b98f2b-c4d3-46d7-9356-b2500344627e,2020,0,elo,0.6394661768632802
c3dd9a15-368a-4877-8b80-8f4193b6ee66,2020,1,elo,0.8800909492871459
12318b7f-2dbf-4ec9-8d11-e786321f4f03,2020,0,elo,0.3241254019712228
8face634-7d0a-4d1e-896c-f27befbfa5d4,2020,1,elo,0.4419872925334825
913e9e0b-7950-4294-ad1d-123b06d29da5,2020,0,elo,0.20816570250854
0638a5ae-d203-49b9-a172-3e45d55c3d39,2020,1,elo,0.414411553120562
1108096e-1704-420b-ada4-6e6b5342b7a8,2020,0,elo,0.7284941854551173
c74eaaab-1fab-4954-8909-08715cbc06a3,2020,0,elo,0.5193536291621098
13d8511b-9cb8-440c-9f3a-fce309353659,2020,0,elo,0.2807018981738695
650b98a6-33cd-44b9-b59c-40b732d895dc,2020,1,elo,0.8008747208237922
33064bb2-8a5d-4639-b1fc-fc8f884fdcbd,2020,0,elo,0.4545834528865434
eaed33ca-3326-4e09-952e-7357d0b9a211,2020,0,elo,0.3849022882894958
641cf66c-6a4a-4835-a549-deb2d2a65e2c,2020,1,elo,0.7455122867838706
e30b4dc9-79f8-4d06-99c4-bc3183d26320,2020,1,elo,0.3442774567954794
b3d34e50-4eca-4a53-9d34-51b14c1dca94,2020,0,elo,0.2686098167585338
f79a00e7-c333-4561-a013-b903bc9c54c3,2020,0,elo,0.4544430471459275
e2edf495-6922-4d1b-855e-dde330e372c0,2020,0,elo,0.3073324072231905
783a72a2-cbee-4b7e-a045-5bd64455357d,2020,0,elo,0.1538970522241166
c1f726b0-d103-4b0f-b881-f3afaf599458,2020,1,elo,0.8564705578933007
b1accb39-fa76-472d-ba27-59185ef65adb,2020,0,elo,0.6267297435314367
041e4be6-960f-491d-9a94-f2c5eb364e28,2020,0,elo,0.456320395864763
935c6321-b057-4a3a-87dd-460d1d05974f,2020,1,elo,0.6037311669410966
9f035831-2812-41fb-9300-276ff7019a9b,2020,0,elo,0.5602318357982337
fab24d90-a57f-4146-b317-d119a3a296cd,2020,0,elo,0.1286518842966769
cec10c18-a59d-496a-8fe4-2e6a17f40fe9,2020,1,elo,0.3296292300967788
24c10736-fc72-41a5-9163-a69a5f309bff,2020,1,elo,0.884006417668257
345c209d-90dc-489a-9e43-35abf9a44756,2020,0,elo,0.5854623522885399
127dd9b4-8ca2-4bf5-b690-2ec43136ebd5,2020,0,elo,0.7962303574627171
7f7f461d-078a-4209-8a85-1e1f116da876,2020,1,elo,0.8529283359122942
d537a1ea-d54f-44e4-8ad3-5c53b6e4d11e,2020,1,elo,0.6558511029209931
f4c069c6-0943-433d-98ce-ac2d1a25c003,2020,0,elo,0.4167870901023587
056130e9-4825-4d27-9415-cb6aa596cc89,2020,0,elo,0.7501747627601986
5fb09f6f-6186-41d2-8dd1-5e36bcd7cf0b,2020,0,elo,0.7800547445061985
19c0fb8f-f404-474d-8ad9-7af7335bf5e5,2020,0,elo,0.3656082528148152
1da135eb-b483-4019-8271-39360259629d,2020,0,elo,0.3177133423330237
b835eb9c-19d6-446b-9b08-939316a547aa,2020,0,elo,0.2278141006760512
a6843461-3559-4315-8c9a-32442134dbe6,2020,0,elo,0.4154146653158998
3231b16f-af72-4caf-9c7c-e5798df0c7cf,2020,0,elo,0.2469103040847684
f8a83d8b-9a18-40b1-a3b1-847420d9b498,2020,0,elo,0.3014817824084348
edea3b93-949e-4544-b14a-0f9a7dab6c11,2020,0,elo,0.5532484294952255
866092cf-d262-4040-89a7-eb5996f1f4fa,2020,0,elo,0.3775257399252409
73613e58-9a1a-489d-9905-44cc2efdec7c,2020,0,elo,0.5420767266853368
b8e0c658-44b1-423e-a6a4-a0a356182ad0,2020,1,elo,0.5713234735797422
69236333-c7ed-4309-88e2-a92bf42928dc,2020,1,elo,0.6063437503177523
918c1ed4-4181-4f65-9616-a04070617dec,2020,0,elo,0.577363507973833
a2d3ff5c-e030-4f5c-8f7f-da21e557f9f1,2020,0,elo,0.7112192006722107
1c57b5e6-cbe1-46d6-ab96-0cfd96d3668b,2020,1,elo,0.5885521351979633
d1527841-44c0-42f7-b4cc-2ff7f68656fc,2020,1,elo,0.7117648931520341
926ff715-7021-4c85-a2c3-9dcbd0903385,2020,1,elo,0.7197614687650775
db737ea7-10ba-498d-b4d1-cb09c34011b2,2020,1,elo,0.449540884406827
4a7486be-e045-4624-a0db-743b8f6f0171,2020,0,elo,0.4986797826078438
8b7a46bb-ff02-44a7-b411-64cb19ec2af4,2020,0,elo,0.3198763688305047
27acc60b-73de-4e95-9cd2-36e15e4591f3,2020,1,elo,0.6169658927491302
80219b72-1426-447f-9cde-c7f732e44dca,2020,0,elo,0.4505396222924027
9e771969-e59e-493b-89a6-b3e1797741ca,2020,0,elo,0.397986251710303
d55cb7db-4190-4577-aad6-b6c617e2791e,2020,1,elo,0.7081779627444463
e5323808-6daf-4c33-be14-b04c3f8a62a8,2020,0,logreg_no_elo,0.40861401507111217
2f816fa8-bd98-491a-91d1-5d090be1826e,2020,0,logreg_no_elo,0.392171565410009
9b433ccb-d601-4ba4-bd2f-8c06c553d0da,2020,1,logreg_no_elo,0.7528240819687689
ecdf2ba3-2915-46ff-9eed-8152a364f44f,2020,1,logreg_no_elo,0.6056622667751859
e1f5cde5-8487-468d-b924-ebfa1f6ed10d,2020,0,logreg_no_elo,0.5713782391956397
d5344312-5f3a-4d5d-974b-c62cb1f2dbd6,2020,1,logreg_no_elo,0.7260271043738655
38257d4a-eac2-408a-9674-de286c7156ed,2020,0,logreg_no_elo,0.5810720571683601
daa10172-8bcd-49b4-a2c1-fdd655bd26d5,2020,1,logreg_no_elo,0.42750798415989866
7090fce6-e1b8-4168-8a7c-9c0a918d63ba,2020,1,logreg_no_elo,0.5505716667211189
e110f0e9-28ae-4ba8-b710-3999fe91df45,2020,1,logreg_no_elo,0.6984437908137021
5b91a524-758a-4128-b018-947466e58734,2020,1,logreg_no_elo,0.9140155589608862
aea580cb-91ad-45a1-a035-b50ee914d2fe,2020,1,logreg_no_elo,0.3494670343487411
eceaaefb-c2b5-4735-a8ac-2507842826d6,2020,1,logreg_no_elo,0.4845645933480065
bc9c2e99-a648-4730-8126-7affa3aee2eb,2020,1,logreg_no_elo,0.5980053614331777
b418d0e3-edad-4cbe-9526-05e808edc57f,2020,1,logreg_no_elo,0.5158134700310575
4784838b-3a38-4a3b-b718-b548829a71c6,2020,1,logreg_no_elo,0.6061081683083981
9d407fda-2961-40e5-ba00-962e8cb0b36d,2020,1,logreg_no_elo,0.5105324368548694
92130fe1-492b-412a-b99b-f2adb0373234,2020,1,logreg_no_elo,0.2851721814826894
7c479edf-f1db-43fc-85d3-fdcd3063d59b,2020,0,logreg_no_elo,0.7496938805805097
b800deca-183b-412f-94bd-486e8f88ed93,2020,1,logreg_no_elo,0.5243825071829992
522e930b-0538-4a6d-b322-c5d19be4c149,2020,1,logreg_no_elo,0.44536647682397174
561b4d85-973f-4d2f-bcc5-19686b563f50,2020,0,logreg_no_elo,0.4430191520927725
f78eb7da-0704-4146-9f3c-445df1540f8e,2020,1,logreg_no_elo,0.6675266474803591
7dd62a37-517b-473b-9a6a-7ebcb34fbd99,2020,1,logreg_no_elo,0.8536177263781756
425be7b7-6780-41ed-b592-59d0b48064af,2020,1,logreg_no_elo,0.8672936710193717
ac63213d-ba37-4286-96e9-1bd7686846f7,2020,0,logreg_no_elo,0.46529435179518336
b27fc4b4-04d9-4a4d-b0e8-5590f6414a85,2020,1,logreg_no_elo,0.5845981286571453
615e9226-cae5-4988-a81c-b79a23759bb7,2020,0,logreg_no_elo,0.19114505437446916
42c51289-020d-4e45-88f1-042ff5ba52b6,2020,0,logreg_no_elo,0.23980828115572086
a2930ef6-fb40-46a3-9e49-40432c4f0d50,2020,1,logreg_no_elo,0.5555774330345088
192b2459-ca94-47bf-aade-0fe3e87e1ddb,2020,0,logreg_no_elo,0.842389363616522
71dbaac7-0292-406b-8502-e1c8895da25d,2020,0,logreg_no_elo,0.5179204463234186
f982900d-1f85-4c78-8457-b9d9d6e17c20,2020,1,logreg_no_elo,0.22841719880786326
cba263d2-d947-465c-8df0-ec73f83e8fbc,2020,1,logreg_no_elo,0.9098618159220061
934f3024-5927-4729-b5ac-0076b9cee6d9,2020,0,logreg_no_elo,0.9915432898289644
2ff62a34-04fe-49e3-b4e9-c85188808495,2020,1,logreg_no_elo,0.5699225034884078
f0c7ced0-5d0e-4f91-8082-b82653dbb5fc,2020,1,logreg_no_elo,0.8734634787268848
274099cf-f66b-4ac2-8314-20fa714d6f36,2020,1,logreg_no_elo,0.7892855941378237
85f40a39-281b-464d-93ff-3993180fef95,2020,0,logreg_no_elo,0.5151981569246141
