player_id,asof_ts,current_team_id,m_ewma,q,strength,days_since_first_report,days_since_last_dnp,consec_dnps,played_last_game,minutes_last_game,days_since_last_played,injury_present_flag,asof_date,last_game_date,last_report_date,last_dnp_date,first_report_date_current_window,episode_id
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-13 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,16.449404761904763,0.3452144020264158,5.678571428571429,0,0,0,0,0.0,0,0,2024-05-13 00:00:00+00:00,,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-14 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,15.39878388722777,0.33967680191976235,5.230609664267096,0,0,0,1,8.333333333333334,0,0,2024-05-14 00:00:00+00:00,2024-05-14 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-15 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,15.39878388722777,0.33967680191976235,5.230609664267096,0,0,0,1,8.333333333333334,1,0,2024-05-15 00:00:00+00:00,2024-05-14 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-16 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,15.165932326274127,0.3302568455057912,5.008652969229599,0,0,0,1,13.6,0,0,2024-05-16 00:00:00+00:00,2024-05-16 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-17 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,15.165932326274127,0.3302568455057912,5.008652969229599,0,0,0,1,13.6,1,0,2024-05-17 00:00:00+00:00,2024-05-16 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-18 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,14.574874958609923,0.3055998555732051,4.454079682348716,0,0,0,1,10.6,0,0,2024-05-18 00:00:00+00:00,2024-05-18 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-19 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,14.574874958609923,0.3055998555732051,4.454079682348716,0,0,0,1,10.6,1,0,2024-05-19 00:00:00+00:00,2024-05-18 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-20 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,12.688165605188443,0.3055998555732051,3.877501576434497,0,0,0,0,0.0,2,0,2024-05-20 00:00:00+00:00,2024-05-20 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-21 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,12.688165605188443,0.3055998555732051,3.877501576434497,0,0,0,0,0.0,3,0,2024-05-21 00:00:00+00:00,2024-05-20 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-22 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,12.688165605188443,0.3055998555732051,3.877501576434497,0,0,0,0,0.0,4,0,2024-05-22 00:00:00+00:00,2024-05-20 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-23 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,11.630369670570479,0.3196052408658774,3.717127099921873,0,0,0,1,4.516666666666667,0,0,2024-05-23 00:00:00+00:00,2024-05-23 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-24 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,11.630369670570479,0.3196052408658774,3.717127099921873,0,0,0,1,4.516666666666667,1,0,2024-05-24 00:00:00+00:00,2024-05-23 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-25 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,10.359991344735997,0.3165310287890701,3.2792587185951465,0,0,0,1,1.8166666666666669,0,0,2024-05-25 00:00:00+00:00,2024-05-25 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-26 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,10.359991344735997,0.3165310287890701,3.2792587185951465,0,0,0,1,1.8166666666666669,1,0,2024-05-26 00:00:00+00:00,2024-05-25 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-27 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,10.359991344735997,0.3165310287890701,3.2792587185951465,0,0,0,1,1.8166666666666669,2,0,2024-05-27 00:00:00+00:00,2024-05-25 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-28 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,10.359991344735997,0.3165310287890701,3.2792587185951465,0,0,0,1,1.8166666666666669,3,0,2024-05-28 00:00:00+00:00,2024-05-25 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-29 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,9.018896300902894,0.3165310287890701,2.8547605246667316,0,0,0,0,0.0,4,0,2024-05-29 00:00:00+00:00,2024-05-29 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-30 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,9.018896300902894,0.3165310287890701,2.8547605246667316,0,0,0,0,0.0,5,0,2024-05-30 00:00:00+00:00,2024-05-29 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-05-31 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,8.906418164196932,0.3034370711646851,2.7025374423118684,0,0,0,1,8.15,0,0,2024-05-31 00:00:00+00:00,2024-05-31 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-01 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,8.906418164196932,0.3034370711646851,2.7025374423118684,0,0,0,1,8.15,1,0,2024-06-01 00:00:00+00:00,2024-05-31 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-02 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,8.243237718655468,0.3176402405575815,2.618384011927052,0,0,0,1,3.783333333333333,0,0,2024-06-02 00:00:00+00:00,2024-06-02 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-03 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,8.243237718655468,0.3176402405575815,2.618384011927052,0,0,0,1,3.783333333333333,1,0,2024-06-03 00:00:00+00:00,2024-06-02 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-04 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,8.243237718655468,0.3176402405575815,2.618384011927052,0,0,0,1,3.783333333333333,2,0,2024-06-04 00:00:00+00:00,2024-06-02 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-05 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,7.176155239359375,0.3176402405575815,2.2794356765086605,0,0,0,0,0.0,3,0,2024-06-05 00:00:00+00:00,2024-06-05 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-06 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.857775829044684,0.3054845201717413,2.0949443585810807,0,0,0,1,4.716666666666667,0,0,2024-06-06 00:00:00+00:00,2024-06-06 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-07 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.857775829044684,0.3054845201717413,2.0949443585810807,0,0,0,1,4.716666666666667,1,0,2024-06-07 00:00:00+00:00,2024-06-06 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-08 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.190104653329983,0.30297833332564483,1.8754675909772367,0,0,0,1,1.7,0,0,2024-06-08 00:00:00+00:00,2024-06-08 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-09 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.363984849320907,0.30166314460517984,1.9197796818658666,0,0,0,1,7.533333333333333,0,0,2024-06-09 00:00:00+00:00,2024-06-09 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-10 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.363984849320907,0.30166314460517984,1.9197796818658666,0,0,0,1,7.533333333333333,1,0,2024-06-10 00:00:00+00:00,2024-06-09 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-11 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.363984849320907,0.30166314460517984,1.9197796818658666,0,0,0,1,7.533333333333333,2,0,2024-06-11 00:00:00+00:00,2024-06-09 00:00:00+00:00,,,,
028cb8d4-48c1-4d44-9436-8796ecbad4a4,2024-06-12 23:59:59+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6.363984849320907,0.30166314460517984,1.9197796818658666,0,0,0,1,7.533333333333333,3,0,2024-06-12 00:00:00+00:00,2024-06-09 00:00:00+00:00,,,,
