season_year,season_type,game_id,scheduled,team_id,opponent_id,is_home,player_id,player_name,played,active,starter,minutes,minutes_raw,points,rebounds,assists,steals,blocks,turnovers,fga,fgm,fta,ftm,eff,bronze_file
2026,REG,61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,757cdede-a858-4dfd-8089-a3d72ecd82c5,Alicia Florez Getino,,,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__61500e2a-18d1-4bb9-82ce-ab3010c4ce53__20260510T001532Z.json
2026,REG,61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,7709c3e4-3fcb-4483-95b5-ba433eab864a,Georgia Amoore,True,True,True,20.433333333333334,20:26,6,3,3,2,0,5,9,2,0,0,2,game_summary__61500e2a-18d1-4bb9-82ce-ab3010c4ce53__20260510T001532Z.json
2026,REG,61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,a8e64df8-bd27-4c28-94c9-7c1c370960dc,Shakira Austin,True,True,True,27.95,27:57,18,11,2,2,2,2,13,6,10,6,22,game_summary__61500e2a-18d1-4bb9-82ce-ab3010c4ce53__20260510T001532Z.json
2026,REG,61500e2a-18d1-4bb9-82ce-ab3010c4ce53,2026-05-08 23:30:00+00:00,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,4e4f726e-a015-4306-91a7-28e8576c7868,0,ec5e3e73-1818-4cf2-a5d4-f9ea7ca6fb32,Darianna Littlepage-Buggs,,,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__61500e2a-18d1-4bb9-82ce-ab3010c4ce53__20260510T001532Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,15f0b384-7c91-463e-9ae8-fa73d549f23a,Julie Vanloo,True,True,,22.016666666666666,22:01,12,7,11,1,0,3,4,3,4,4,27,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,2199ae2c-7588-4610-9deb-a1b5e8025d43,Sabrina Ionescu,,True,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,357ea521-789b-4d23-a7ad-f4f539c0d824,Satou Sabally,,True,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,Betnijah Laney-Hamilton,True,True,True,28.483333333333334,28:29,12,2,4,0,0,2,7,4,4,4,13,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,6fa763e6-846f-4f9d-a4ce-256d8b328424,Breanna Stewart,True,True,True,28.35,28:21,31,10,2,1,3,4,17,10,12,11,35,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,89e9800d-9af2-4b27-b6b6-835816bc2d3d,Marine Johannes,True,True,True,28.0,28:00,17,5,3,3,0,1,13,6,0,0,20,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,8a438358-fbe0-4797-921f-add82eddf789,Jonquel Jones,True,True,True,24.966666666666665,24:58,10,5,1,2,1,2,7,3,4,3,12,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,9848c81d-efc7-4927-bc18-98fd0e50c761,Rebecca Allen,,True,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,98768736-66ba-4dc9-b3f7-611a62d51106,Aubrey Griffin,True,True,,5.166666666666667,5:10,2,0,0,0,0,1,1,1,0,0,1,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,98fff88c-a6ac-48fd-a586-46fa33c7c25e,Pauline Astier,True,True,True,19.733333333333334,19:44,5,2,4,1,0,0,4,2,3,1,8,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,c18a5bbc-64df-4171-b4fd-c4413dd10651,Rebekah Gardner,True,True,,21.766666666666666,21:46,9,4,0,1,0,2,6,3,4,3,8,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,dffaa225-77d7-4b0d-8cc0-a80543a14033,Marine Fauthoux,,,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,1,edd9c4c3-c8d4-4513-aeca-c70df44bd6ee,Han Xu,True,True,,21.516666666666666,21:31,8,2,1,0,1,1,8,3,0,0,6,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,0003bc97-5b5c-48dd-b622-5b898b2ead4f,Saniya Rivers,True,True,True,25.716666666666665,25:43,5,2,6,0,1,4,6,2,2,1,5,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,03e541cb-d11c-4975-b656-f6e7febcda7d,Brittney Griner,True,True,True,27.183333333333334,27:11,13,6,2,0,0,2,11,6,1,1,14,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,066514fe-5d28-45e4-9e9c-5071dfe23583,Charlisse Leger-Walker,True,True,,20.733333333333334,20:44,4,2,1,0,0,1,9,2,1,0,-2,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,06e88c3f-715d-41b2-9aee-6a013a37565f,Kennedy Burke,True,True,True,24.483333333333334,24:29,4,3,3,0,1,0,8,2,0,0,5,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
